pre,post,weight
1_I_270_1,2_N_2_45,0.6
1_V_22_1,2_N_2_45,0.6
2_N_1_1,2_N_2_46,5.366187619
2_N_1_39,2_N_2_46,5.366187619
2_N_1_51,2_N_2_46,5.366187619
1_I_10_1,2_N_2_46,0.6
1_V_1_1,2_N_2_46,0.6
1_I_108_1,2_N_2_46,0.6
1_V_8_1,2_N_2_46,0.6
1_I_297_1,2_N_2_46,0.6
1_V_23_1,2_N_2_46,0.6
2_N_1_1,2_N_2_47,26.83093809
2_N_1_35,2_N_2_47,5.366187619
2_N_1_48,2_N_2_47,5.366187619
2_N_1_52,2_N_2_47,10.73237524
2_N_1_55,2_N_2_47,5.366187619
2_N_1_59,2_N_2_47,5.366187619
1_I_2_1,2_N_2_47,0.6
1_V_1_1,2_N_2_47,0.6
1_I_38_1,2_N_2_47,0.6
1_V_4_1,2_N_2_47,0.6
1_I_61_1,2_N_2_47,0.6
1_V_6_1,2_N_2_47,0.6
1_I_121_1,2_N_2_47,0.6
1_V_8_1,2_N_2_47,0.6
1_I_148_1,2_N_2_47,0.6
1_V_11_1,2_N_2_47,0.6
1_I_186_1,2_N_2_47,0.6
1_V_14_1,2_N_2_47,0.6
1_I_196_1,2_N_2_47,0.6
1_V_15_1,2_N_2_47,0.6
1_I_209_1,2_N_2_47,0.6
1_V_16_1,2_N_2_47,0.6
1_I_268_1,2_N_2_47,0.6
1_V_22_1,2_N_2_47,0.6
1_I_305_1,2_N_2_47,0.6
1_V_23_1,2_N_2_47,0.6
1_I_309_1,2_N_2_47,0.6
2_N_1_1,2_N_2_48,42.92950095
2_N_1_41,2_N_2_48,5.366187619
2_N_1_43,2_N_2_48,5.366187619
2_N_1_48,2_N_2_48,5.366187619
2_N_1_57,2_N_2_48,5.366187619
1_I_21_1,2_N_2_48,0.6
1_V_4_1,2_N_2_48,0.6
1_I_32_1,2_N_2_48,0.6
1_I_34_1,2_N_2_48,0.6
1_I_73_1,2_N_2_48,0.6
1_V_7_1,2_N_2_48,0.6
1_I_79_1,2_N_2_48,0.6
1_V_8_1,2_N_2_48,0.6
1_I_88_1,2_N_2_48,0.6
1_I_115_1,2_N_2_48,0.6
1_I_120_1,2_N_2_48,0.6
1_I_132_1,2_N_2_48,0.6
1_V_9_1,2_N_2_48,0.6
1_I_248_1,2_N_2_48,0.6
1_V_19_1,2_N_2_48,0.6
1_I_263_1,2_N_2_48,0.6
1_V_21_1,2_N_2_48,0.6
1_I_306_1,2_N_2_48,0.6
1_V_23_1,2_N_2_48,0.6
2_N_1_1,2_N_2_49,16.09856286
2_N_1_42,2_N_2_49,5.366187619
2_N_1_58,2_N_2_49,5.366187619
2_N_1_59,2_N_2_49,5.366187619
1_I_97_1,2_N_2_49,0.6
1_V_8_1,2_N_2_49,0.6
1_I_111_1,2_N_2_49,0.6
1_I_164_1,2_N_2_49,0.6
1_V_13_1,2_N_2_49,0.6
1_I_214_1,2_N_2_49,0.6
1_V_16_1,2_N_2_49,0.6
1_I_300_1,2_N_2_49,0.6
1_V_23_1,2_N_2_49,0.6
1_I_331_1,2_N_2_49,0.6
1_V_25_1,2_N_2_49,0.6
2_N_1_1,2_N_2_50,53.66187619
2_N_1_38,2_N_2_50,5.366187619
2_N_1_50,2_N_2_50,5.366187619
1_I_26_1,2_N_2_50,0.6
1_V_4_1,2_N_2_50,0.6
1_I_31_1,2_N_2_50,0.6
1_I_44_1,2_N_2_50,0.6
1_I_103_1,2_N_2_50,0.6
1_V_8_1,2_N_2_50,0.6
1_I_135_1,2_N_2_50,0.6
1_V_9_1,2_N_2_50,0.6
1_I_139_1,2_N_2_50,0.6
1_V_10_1,2_N_2_50,0.6
1_I_199_1,2_N_2_50,0.6
1_V_15_1,2_N_2_50,0.6
1_I_227_1,2_N_2_50,0.6
1_V_18_1,2_N_2_50,0.6
1_I_277_1,2_N_2_50,0.6
1_V_22_1,2_N_2_50,0.6
1_I_295_1,2_N_2_50,0.6
1_V_23_1,2_N_2_50,0.6
1_I_312_1,2_N_2_50,0.6
1_I_317_1,2_N_2_50,0.6
2_N_1_1,2_N_2_51,16.09856286
2_N_1_47,2_N_2_51,5.366187619
2_N_1_50,2_N_2_51,5.366187619
2_N_1_56,2_N_2_51,5.366187619
2_N_1_58,2_N_2_51,5.366187619
1_I_24_1,2_N_2_51,0.6
1_V_4_1,2_N_2_51,0.6
1_I_49_1,2_N_2_51,0.6
1_V_5_1,2_N_2_51,0.6
1_I_52_1,2_N_2_51,0.6
1_I_83_1,2_N_2_51,0.6
1_V_8_1,2_N_2_51,0.6
1_I_117_1,2_N_2_51,0.6
1_I_208_1,2_N_2_51,0.6
1_V_16_1,2_N_2_51,0.6
1_I_289_1,2_N_2_51,0.6
1_V_22_1,2_N_2_51,0.6
2_N_1_1,2_N_2_52,48.29568857
2_N_1_45,2_N_2_52,16.09856286
2_N_1_49,2_N_2_52,5.366187619
2_N_1_50,2_N_2_52,5.366187619
2_N_1_52,2_N_2_52,5.366187619
2_N_1_57,2_N_2_52,5.366187619
1_I_8_1,2_N_2_52,0.6
1_V_1_1,2_N_2_52,0.6
1_I_9_1,2_N_2_52,0.6
1_I_91_1,2_N_2_52,0.6
1_V_8_1,2_N_2_52,0.6
1_I_94_1,2_N_2_52,0.6
1_I_110_1,2_N_2_52,0.6
1_I_137_1,2_N_2_52,0.6
1_V_9_1,2_N_2_52,0.6
1_I_138_1,2_N_2_52,0.6
1_I_153_1,2_N_2_52,0.6
1_V_13_1,2_N_2_52,0.6
1_I_154_1,2_N_2_52,0.6
1_I_156_1,2_N_2_52,0.6
1_I_216_1,2_N_2_52,0.6
1_V_16_1,2_N_2_52,0.6
1_I_266_1,2_N_2_52,0.6
1_V_22_1,2_N_2_52,0.6
1_I_278_1,2_N_2_52,0.6
1_I_310_1,2_N_2_52,0.6
1_V_23_1,2_N_2_52,0.6
1_I_324_1,2_N_2_52,0.6
1_V_25_1,2_N_2_52,0.6
1_I_326_1,2_N_2_52,0.6
2_N_1_1,2_N_2_53,16.09856286
2_N_1_46,2_N_2_53,5.366187619
2_N_1_55,2_N_2_53,5.366187619
1_I_200_1,2_N_2_53,0.6
1_V_15_1,2_N_2_53,0.6
1_I_244_1,2_N_2_53,0.6
1_V_19_1,2_N_2_53,0.6
1_I_271_1,2_N_2_53,0.6
1_V_22_1,2_N_2_53,0.6
1_I_287_1,2_N_2_53,0.6
1_I_322_1,2_N_2_53,0.6
1_V_25_1,2_N_2_53,0.6
2_N_1_1,2_N_2_54,32.19712571
2_N_1_47,2_N_2_54,5.366187619
2_N_1_49,2_N_2_54,5.366187619
2_N_1_50,2_N_2_54,5.366187619
1_I_37_1,2_N_2_54,0.6
1_V_4_1,2_N_2_54,0.6
1_I_47_1,2_N_2_54,0.6
1_I_105_1,2_N_2_54,0.6
1_V_8_1,2_N_2_54,0.6
1_I_107_1,2_N_2_54,0.6
1_I_124_1,2_N_2_54,0.6
1_V_9_1,2_N_2_54,0.6
1_I_165_1,2_N_2_54,0.6
1_V_13_1,2_N_2_54,0.6
1_I_206_1,2_N_2_54,0.6
1_V_16_1,2_N_2_54,0.6
1_I_220_1,2_N_2_54,0.6
1_I_267_1,2_N_2_54,0.6
1_V_22_1,2_N_2_54,0.6
2_N_1_1,2_N_2_55,32.19712571
2_N_1_36,2_N_2_55,5.366187619
2_N_1_43,2_N_2_55,10.73237524
2_N_1_44,2_N_2_55,5.366187619
2_N_1_55,2_N_2_55,5.366187619
2_N_1_57,2_N_2_55,5.366187619
2_N_1_60,2_N_2_55,5.366187619
1_I_25_1,2_N_2_55,0.6
1_V_4_1,2_N_2_55,0.6
1_I_78_1,2_N_2_55,0.6
1_V_8_1,2_N_2_55,0.6
1_I_87_1,2_N_2_55,0.6
1_I_131_1,2_N_2_55,0.6
1_V_9_1,2_N_2_55,0.6
1_I_173_1,2_N_2_55,0.6
1_V_14_1,2_N_2_55,0.6
1_I_190_1,2_N_2_55,0.6
1_V_15_1,2_N_2_55,0.6
1_I_201_1,2_N_2_55,0.6
1_I_221_1,2_N_2_55,0.6
1_V_17_1,2_N_2_55,0.6
1_I_240_1,2_N_2_55,0.6
1_V_18_1,2_N_2_55,0.6
1_I_249_1,2_N_2_55,0.6
1_V_19_1,2_N_2_55,0.6
1_I_290_1,2_N_2_55,0.6
1_V_22_1,2_N_2_55,0.6
1_I_293_1,2_N_2_55,0.6
1_I_307_1,2_N_2_55,0.6
1_V_23_1,2_N_2_55,0.6
2_N_1_1,2_N_2_56,10.73237524
1_I_27_1,2_N_2_56,0.6
1_V_4_1,2_N_2_56,0.6
1_I_54_1,2_N_2_56,0.6
1_V_5_1,2_N_2_56,0.6
2_N_1_1,2_N_2_57,64.39425142
2_N_1_49,2_N_2_57,5.366187619
2_N_1_50,2_N_2_57,10.73237524
2_N_1_57,2_N_2_57,10.73237524
1_I_16_1,2_N_2_57,0.6
1_V_2_1,2_N_2_57,0.6
1_I_58_1,2_N_2_57,0.6
1_V_6_1,2_N_2_57,0.6
1_I_62_1,2_N_2_57,0.6
1_I_85_1,2_N_2_57,0.6
1_V_8_1,2_N_2_57,0.6
1_I_93_1,2_N_2_57,0.6
1_I_98_1,2_N_2_57,0.6
1_I_125_1,2_N_2_57,0.6
1_V_9_1,2_N_2_57,0.6
1_I_134_1,2_N_2_57,0.6
1_I_182_1,2_N_2_57,0.6
1_V_14_1,2_N_2_57,0.6
1_I_183_1,2_N_2_57,0.6
1_I_188_1,2_N_2_57,0.6
1_I_189_1,2_N_2_57,0.6
1_I_211_1,2_N_2_57,0.6
1_V_16_1,2_N_2_57,0.6
1_I_212_1,2_N_2_57,0.6
1_I_218_1,2_N_2_57,0.6
1_I_243_1,2_N_2_57,0.6
1_V_19_1,2_N_2_57,0.6
1_I_281_1,2_N_2_57,0.6
1_V_22_1,2_N_2_57,0.6
2_N_1_1,2_N_2_58,16.09856286
2_N_1_51,2_N_2_58,5.366187619
2_N_1_57,2_N_2_58,5.366187619
1_I_80_1,2_N_2_58,0.6
1_V_8_1,2_N_2_58,0.6
1_I_175_1,2_N_2_58,0.6
1_V_14_1,2_N_2_58,0.6
1_I_176_1,2_N_2_58,0.6
1_I_276_1,2_N_2_58,0.6
1_V_22_1,2_N_2_58,0.6
1_I_291_1,2_N_2_58,0.6
2_N_1_1,2_N_2_59,69.76043904
2_N_1_55,2_N_2_59,10.73237524
2_N_1_57,2_N_2_59,5.366187619
1_I_1_1,2_N_2_59,0.6
1_V_1_1,2_N_2_59,0.6
1_I_89_1,2_N_2_59,0.6
1_V_8_1,2_N_2_59,0.6
1_I_106_1,2_N_2_59,0.6
1_I_119_1,2_N_2_59,0.6
1_I_123_1,2_N_2_59,0.6
1_V_9_1,2_N_2_59,0.6
1_I_166_1,2_N_2_59,0.6
1_V_13_1,2_N_2_59,0.6
1_I_217_1,2_N_2_59,0.6
1_V_16_1,2_N_2_59,0.6
1_I_229_1,2_N_2_59,0.6
1_V_18_1,2_N_2_59,0.6
1_I_230_1,2_N_2_59,0.6
1_I_231_1,2_N_2_59,0.6
1_I_239_1,2_N_2_59,0.6
1_I_286_1,2_N_2_59,0.6
1_V_22_1,2_N_2_59,0.6
1_I_301_1,2_N_2_59,0.6
1_V_23_1,2_N_2_59,0.6
1_I_314_1,2_N_2_59,0.6
1_I_315_1,2_N_2_59,0.6
1_I_328_1,2_N_2_59,0.6
1_V_25_1,2_N_2_59,0.6
2_N_1_1,2_N_2_60,37.56331333
2_N_1_60,2_N_2_60,5.366187619
1_I_5_1,2_N_2_60,0.6
1_V_1_1,2_N_2_60,0.6
1_I_23_1,2_N_2_60,0.6
1_V_4_1,2_N_2_60,0.6
1_I_76_1,2_N_2_60,0.6
1_V_8_1,2_N_2_60,0.6
1_I_113_1,2_N_2_60,0.6
1_I_234_1,2_N_2_60,0.6
1_V_18_1,2_N_2_60,0.6
1_I_236_1,2_N_2_60,0.6
1_I_242_1,2_N_2_60,0.6
1_I_283_1,2_N_2_60,0.6
1_V_22_1,2_N_2_60,0.6
2_N_1_1,2_N_2_61,10.73237524
2_N_1_57,2_N_2_61,5.366187619
2_N_1_59,2_N_2_61,5.366187619
2_N_1_61,2_N_2_61,5.366187619
2_N_1_62,2_N_2_61,10.73237524
2_N_1_63,2_N_2_61,5.366187619
1_I_6_1,2_N_2_61,0.6
1_V_1_1,2_N_2_61,0.6
1_I_126_1,2_N_2_61,0.6
1_V_9_1,2_N_2_61,0.6
1_I_127_1,2_N_2_61,0.6
1_I_160_1,2_N_2_61,0.6
1_V_13_1,2_N_2_61,0.6
1_I_181_1,2_N_2_61,0.6
1_V_14_1,2_N_2_61,0.6
1_I_195_1,2_N_2_61,0.6
1_V_15_1,2_N_2_61,0.6
1_I_228_1,2_N_2_61,0.6
1_V_18_1,2_N_2_61,0.6
1_I_329_1,2_N_2_61,0.6
1_V_25_1,2_N_2_61,0.6
2_N_1_1,2_N_2_62,26.83093809
2_N_1_61,2_N_2_62,5.366187619
2_N_1_66,2_N_2_62,10.73237524
1_I_43_1,2_N_2_62,0.6
1_V_4_1,2_N_2_62,0.6
1_I_66_1,2_N_2_62,0.6
1_V_7_1,2_N_2_62,0.6
1_I_128_1,2_N_2_62,0.6
1_V_9_1,2_N_2_62,0.6
1_I_177_1,2_N_2_62,0.6
1_V_14_1,2_N_2_62,0.6
1_I_207_1,2_N_2_62,0.6
1_V_16_1,2_N_2_62,0.6
1_I_225_1,2_N_2_62,0.6
1_V_18_1,2_N_2_62,0.6
1_I_226_1,2_N_2_62,0.6
1_I_299_1,2_N_2_62,0.6
1_V_23_1,2_N_2_62,0.6
2_N_1_1,2_N_2_63,21.46475047
2_N_1_58,2_N_2_63,5.366187619
1_I_39_1,2_N_2_63,0.6
1_V_4_1,2_N_2_63,0.6
1_I_197_1,2_N_2_63,0.6
1_V_15_1,2_N_2_63,0.6
1_I_204_1,2_N_2_63,0.6
1_I_213_1,2_N_2_63,0.6
1_V_16_1,2_N_2_63,0.6
1_I_260_1,2_N_2_63,0.6
1_V_20_1,2_N_2_63,0.6
2_N_1_1,2_N_2_64,32.19712571
2_N_1_57,2_N_2_64,10.73237524
2_N_1_59,2_N_2_64,5.366187619
2_N_1_61,2_N_2_64,5.366187619
2_N_1_62,2_N_2_64,5.366187619
2_N_1_63,2_N_2_64,5.366187619
1_I_96_1,2_N_2_64,0.6
1_V_8_1,2_N_2_64,0.6
1_I_129_1,2_N_2_64,0.6
1_V_9_1,2_N_2_64,0.6
1_I_150_1,2_N_2_64,0.6
1_V_12_1,2_N_2_64,0.6
1_I_161_1,2_N_2_64,0.6
1_V_13_1,2_N_2_64,0.6
1_I_171_1,2_N_2_64,0.6
1_V_14_1,2_N_2_64,0.6
1_I_198_1,2_N_2_64,0.6
1_V_15_1,2_N_2_64,0.6
1_I_223_1,2_N_2_64,0.6
1_V_18_1,2_N_2_64,0.6
1_I_238_1,2_N_2_64,0.6
1_I_296_1,2_N_2_64,0.6
1_V_23_1,2_N_2_64,0.6
1_I_298_1,2_N_2_64,0.6
1_I_321_1,2_N_2_64,0.6
1_V_25_1,2_N_2_64,0.6
1_I_323_1,2_N_2_64,0.6
2_N_1_1,2_N_2_65,5.366187619
1_I_192_1,2_N_2_65,0.6
1_V_15_1,2_N_2_65,0.6
2_N_1_1,2_N_2_66,48.29568857
2_N_1_59,2_N_2_66,5.366187619
2_N_1_64,2_N_2_66,5.366187619
2_N_1_67,2_N_2_66,5.366187619
1_I_12_1,2_N_2_66,0.6
1_V_1_1,2_N_2_66,0.6
1_I_15_1,2_N_2_66,0.6
1_V_2_1,2_N_2_66,0.6
1_I_57_1,2_N_2_66,0.6
1_V_6_1,2_N_2_66,0.6
1_I_75_1,2_N_2_66,0.6
1_V_8_1,2_N_2_66,0.6
1_I_92_1,2_N_2_66,0.6
1_I_142_1,2_N_2_66,0.6
1_V_10_1,2_N_2_66,0.6
1_I_170_1,2_N_2_66,0.6
1_V_14_1,2_N_2_66,0.6
1_I_172_1,2_N_2_66,0.6
1_I_191_1,2_N_2_66,0.6
1_V_15_1,2_N_2_66,0.6
1_I_194_1,2_N_2_66,0.6
1_I_292_1,2_N_2_66,0.6
1_V_22_1,2_N_2_66,0.6
1_I_294_1,2_N_2_66,0.6
2_N_1_1,2_N_2_67,26.83093809
2_N_1_39,2_N_2_67,5.366187619
2_N_1_60,2_N_2_67,5.366187619
2_N_1_64,2_N_2_67,5.366187619
2_N_1_67,2_N_2_67,5.366187619
1_I_7_1,2_N_2_67,0.6
1_V_1_1,2_N_2_67,0.6
1_I_35_1,2_N_2_67,0.6
1_V_4_1,2_N_2_67,0.6
1_I_40_1,2_N_2_67,0.6
1_I_50_1,2_N_2_67,0.6
1_V_5_1,2_N_2_67,0.6
1_I_109_1,2_N_2_67,0.6
1_V_8_1,2_N_2_67,0.6
1_I_133_1,2_N_2_67,0.6
1_V_9_1,2_N_2_67,0.6
1_I_232_1,2_N_2_67,0.6
1_V_18_1,2_N_2_67,0.6
1_I_280_1,2_N_2_67,0.6
1_V_22_1,2_N_2_67,0.6
1_I_320_1,2_N_2_67,0.6
1_V_25_1,2_N_2_67,0.6
2_N_1_1,2_N_2_68,5.366187619
1_I_224_1,2_N_2_68,0.6
1_V_18_1,2_N_2_68,0.6
2_N_1_1,2_N_2_69,10.73237524
2_N_1_62,2_N_2_69,10.73237524
2_N_1_66,2_N_2_69,5.366187619
2_N_1_68,2_N_2_69,5.366187619
2_N_1_69,2_N_2_69,5.366187619
1_I_65_1,2_N_2_69,0.6
1_V_7_1,2_N_2_69,0.6
1_I_136_1,2_N_2_69,0.6
1_V_9_1,2_N_2_69,0.6
1_I_155_1,2_N_2_69,0.6
1_V_13_1,2_N_2_69,0.6
1_I_174_1,2_N_2_69,0.6
1_V_14_1,2_N_2_69,0.6
1_I_180_1,2_N_2_69,0.6
1_I_237_1,2_N_2_69,0.6
1_V_18_1,2_N_2_69,0.6
1_I_258_1,2_N_2_69,0.6
1_V_20_1,2_N_2_69,0.6
2_N_1_1,2_N_2_70,16.09856286
2_N_1_72,2_N_2_70,5.366187619
1_I_100_1,2_N_2_70,0.6
1_V_8_1,2_N_2_70,0.6
1_I_102_1,2_N_2_70,0.6
1_I_143_1,2_N_2_70,0.6
1_V_10_1,2_N_2_70,0.6
1_I_144_1,2_N_2_70,0.6
2_N_1_1,2_N_2_71,10.73237524
1_I_187_1,2_N_2_71,0.6
1_V_14_1,2_N_2_71,0.6
1_I_257_1,2_N_2_71,0.6
1_V_20_1,2_N_2_71,0.6
2_N_1_1,2_N_2_73,5.366187619
2_N_1_59,2_N_2_73,5.366187619
2_N_1_69,2_N_2_73,5.366187619
1_I_4_1,2_N_2_73,0.6
1_V_1_1,2_N_2_73,0.6
1_I_184_1,2_N_2_73,0.6
1_V_14_1,2_N_2_73,0.6
1_I_303_1,2_N_2_73,0.6
1_V_23_1,2_N_2_73,0.6
2_N_1_1,2_N_2_74,5.366187619
2_N_1_80,2_N_2_74,5.366187619
1_I_158_1,2_N_2_74,0.6
1_V_13_1,2_N_2_74,0.6
1_I_261_1,2_N_2_74,0.6
1_V_21_1,2_N_2_74,0.6
2_N_1_1,2_N_2_75,5.366187619
1_I_162_1,2_N_2_75,0.6
1_V_13_1,2_N_2_75,0.6
2_N_1_1,2_N_2_76,10.73237524
1_I_163_1,2_N_2_76,0.6
1_V_13_1,2_N_2_76,0.6
1_I_247_1,2_N_2_76,0.6
1_V_19_1,2_N_2_76,0.6
2_N_1_1,2_N_2_77,10.73237524
1_I_193_1,2_N_2_77,0.6
1_V_15_1,2_N_2_77,0.6
1_I_264_1,2_N_2_77,0.6
1_V_21_1,2_N_2_77,0.6
2_N_1_66,2_N_2_78,5.366187619
1_I_262_1,2_N_2_78,0.6
1_V_21_1,2_N_2_78,0.6
2_N_2_27,2_N_3_1,3.896784442
2_N_2_33,2_N_3_1,3.896784442
2_N_2_35,2_N_3_1,3.896784442
2_N_2_38,2_N_3_1,7.793568884
2_N_2_40,2_N_3_1,7.793568884
2_N_2_41,2_N_3_1,3.896784442
2_N_2_42,2_N_3_1,11.69035333
2_N_2_43,2_N_3_1,3.896784442
2_N_2_44,2_N_3_1,3.896784442
2_N_2_45,2_N_3_1,3.896784442
2_N_2_47,2_N_3_1,15.58713777
2_N_2_48,2_N_3_1,11.69035333
2_N_2_50,2_N_3_1,11.69035333
2_N_2_51,2_N_3_1,3.896784442
2_N_2_52,2_N_3_1,11.69035333
2_N_2_54,2_N_3_1,3.896784442
2_N_2_55,2_N_3_1,15.58713777
2_N_2_57,2_N_3_1,3.896784442
2_N_2_58,2_N_3_1,11.69035333
2_N_2_59,2_N_3_1,19.48392221
2_N_2_60,2_N_3_1,3.896784442
2_N_2_61,2_N_3_1,7.793568884
2_N_2_63,2_N_3_1,7.793568884
2_N_2_64,2_N_3_1,3.896784442
2_N_2_66,2_N_3_1,23.38070665
2_N_2_67,2_N_3_1,11.69035333
2_N_2_69,2_N_3_1,3.896784442
2_N_2_70,2_N_3_1,3.896784442
2_N_2_71,2_N_3_1,7.793568884
2_N_2_73,2_N_3_1,3.896784442
2_N_2_77,2_N_3_1,3.896784442
2_N_1_1,2_N_3_1,100.6796152
2_N_1_38,2_N_3_1,1.974110102
2_N_1_43,2_N_3_1,1.974110102
2_N_1_50,2_N_3_1,1.974110102
2_N_1_51,2_N_3_1,3.948220205
2_N_1_52,2_N_3_1,3.948220205
2_N_1_55,2_N_3_1,1.974110102
2_N_1_57,2_N_3_1,1.974110102
2_N_1_63,2_N_3_1,1.974110102
2_N_1_64,2_N_3_1,1.974110102
2_N_1_72,2_N_3_1,1.974110102
1_I_4_1,2_N_3_1,0.6
1_V_1_1,2_N_3_1,0.6
1_I_7_1,2_N_3_1,0.6
1_I_15_1,2_N_3_1,0.6
1_V_2_1,2_N_3_1,0.6
1_I_32_1,2_N_3_1,0.6
1_V_4_1,2_N_3_1,0.6
1_I_34_1,2_N_3_1,0.6
1_I_35_1,2_N_3_1,0.6
1_I_36_1,2_N_3_1,0.6
1_I_37_1,2_N_3_1,0.6
1_I_46_1,2_N_3_1,0.6
1_I_48_1,2_N_3_1,0.6
1_V_5_1,2_N_3_1,0.6
1_I_56_1,2_N_3_1,0.6
1_V_6_1,2_N_3_1,0.6
1_I_60_1,2_N_3_1,0.6
1_I_71_1,2_N_3_1,0.6
1_V_7_1,2_N_3_1,0.6
1_I_75_1,2_N_3_1,0.6
1_V_8_1,2_N_3_1,0.6
1_I_80_1,2_N_3_1,0.6
1_I_89_1,2_N_3_1,0.6
1_I_110_1,2_N_3_1,0.6
1_I_112_1,2_N_3_1,0.6
1_I_120_1,2_N_3_1,0.6
1_I_133_1,2_N_3_1,0.6
1_V_9_1,2_N_3_1,0.6
1_I_136_1,2_N_3_1,0.6
1_I_138_1,2_N_3_1,0.6
1_I_139_1,2_N_3_1,0.6
1_V_10_1,2_N_3_1,0.6
1_I_142_1,2_N_3_1,0.6
1_I_143_1,2_N_3_1,0.6
1_I_151_1,2_N_3_1,0.6
1_V_12_1,2_N_3_1,0.6
1_I_169_1,2_N_3_1,0.6
1_V_14_1,2_N_3_1,0.6
1_I_170_1,2_N_3_1,0.6
1_I_171_1,2_N_3_1,0.6
1_I_172_1,2_N_3_1,0.6
1_I_173_1,2_N_3_1,0.6
1_I_175_1,2_N_3_1,0.6
1_I_176_1,2_N_3_1,0.6
1_I_181_1,2_N_3_1,0.6
1_I_187_1,2_N_3_1,0.6
1_I_189_1,2_N_3_1,0.6
1_I_190_1,2_N_3_1,0.6
1_V_15_1,2_N_3_1,0.6
1_I_193_1,2_N_3_1,0.6
1_I_194_1,2_N_3_1,0.6
1_I_196_1,2_N_3_1,0.6
1_I_197_1,2_N_3_1,0.6
1_I_199_1,2_N_3_1,0.6
1_I_210_1,2_N_3_1,0.6
1_V_16_1,2_N_3_1,0.6
1_I_213_1,2_N_3_1,0.6
1_I_217_1,2_N_3_1,0.6
1_I_219_1,2_N_3_1,0.6
1_I_221_1,2_N_3_1,0.6
1_V_17_1,2_N_3_1,0.6
1_I_230_1,2_N_3_1,0.6
1_V_18_1,2_N_3_1,0.6
1_I_239_1,2_N_3_1,0.6
1_I_254_1,2_N_3_1,0.6
1_V_20_1,2_N_3_1,0.6
1_I_257_1,2_N_3_1,0.6
1_I_266_1,2_N_3_1,0.6
1_V_22_1,2_N_3_1,0.6
1_I_268_1,2_N_3_1,0.6
1_I_277_1,2_N_3_1,0.6
1_I_283_1,2_N_3_1,0.6
1_I_289_1,2_N_3_1,0.6
1_I_290_1,2_N_3_1,0.6
1_I_304_1,2_N_3_1,0.6
1_V_23_1,2_N_3_1,0.6
1_I_305_1,2_N_3_1,0.6
1_I_309_1,2_N_3_1,0.6
1_I_311_1,2_N_3_1,0.6
1_I_315_1,2_N_3_1,0.6
1_I_329_1,2_N_3_1,0.6
1_V_25_1,2_N_3_1,0.6
2_N_2_36,2_N_3_29,3.896784442
2_N_1_1,2_N_3_29,1.974110102
1_I_202_1,2_N_3_29,0.6
1_V_15_1,2_N_3_29,0.6
2_N_2_1,2_N_3_33,3.896784442
2_N_2_33,2_N_3_33,3.896784442
2_N_1_1,2_N_3_33,1.974110102
2_N_1_44,2_N_3_33,1.974110102
1_I_250_1,2_N_3_33,0.6
1_V_19_1,2_N_3_33,0.6
1_I_316_1,2_N_3_33,0.6
1_V_23_1,2_N_3_33,0.6
2_N_2_38,2_N_3_34,3.896784442
2_N_1_1,2_N_3_34,1.974110102
1_I_19_1,2_N_3_34,0.6
1_V_4_1,2_N_3_34,0.6
2_N_2_37,2_N_3_35,3.896784442
2_N_1_35,2_N_3_35,1.974110102
1_I_318_1,2_N_3_35,0.6
1_V_23_1,2_N_3_35,0.6
2_N_2_1,2_N_3_36,3.896784442
2_N_2_29,2_N_3_36,3.896784442
2_N_1_1,2_N_3_36,1.974110102
2_N_1_33,2_N_3_36,1.974110102
1_I_245_1,2_N_3_36,0.6
1_V_19_1,2_N_3_36,0.6
1_I_313_1,2_N_3_36,0.6
1_V_23_1,2_N_3_36,0.6
2_N_2_1,2_N_3_38,3.896784442
2_N_2_26,2_N_3_38,3.896784442
2_N_2_51,2_N_3_38,3.896784442
2_N_1_1,2_N_3_38,3.948220205
2_N_1_38,2_N_3_38,1.974110102
1_I_45_1,2_N_3_38,0.6
1_V_4_1,2_N_3_38,0.6
1_I_83_1,2_N_3_38,0.6
1_V_8_1,2_N_3_38,0.6
1_I_255_1,2_N_3_38,0.6
1_V_20_1,2_N_3_38,0.6
2_N_2_32,2_N_3_39,3.896784442
2_N_2_37,2_N_3_39,3.896784442
2_N_1_37,2_N_3_39,1.974110102
2_N_1_39,2_N_3_39,1.974110102
1_I_20_1,2_N_3_39,0.6
1_V_4_1,2_N_3_39,0.6
1_I_203_1,2_N_3_39,0.6
1_V_15_1,2_N_3_39,0.6
2_N_2_43,2_N_3_40,3.896784442
2_N_1_40,2_N_3_40,1.974110102
1_I_68_1,2_N_3_40,0.6
1_V_7_1,2_N_3_40,0.6
2_N_2_30,2_N_3_41,3.896784442
2_N_2_34,2_N_3_41,3.896784442
2_N_1_1,2_N_3_41,1.974110102
2_N_1_33,2_N_3_41,1.974110102
1_I_205_1,2_N_3_41,0.6
1_V_15_1,2_N_3_41,0.6
1_I_265_1,2_N_3_41,0.6
1_V_21_1,2_N_3_41,0.6
2_N_2_40,2_N_3_43,3.896784442
2_N_2_55,2_N_3_43,3.896784442
2_N_1_43,2_N_3_43,3.948220205
1_I_131_1,2_N_3_43,0.6
1_V_9_1,2_N_3_43,0.6
1_I_140_1,2_N_3_43,0.6
1_V_10_1,2_N_3_43,0.6
2_N_2_48,2_N_3_44,3.896784442
2_N_1_41,2_N_3_44,1.974110102
1_I_79_1,2_N_3_44,0.6
1_V_8_1,2_N_3_44,0.6
