pre,post,weight
1_N_1_64,1_N_2_66,5.366187619
1_N_1_65,1_N_2_66,5.366187619
1_N_1_66,1_N_2_66,5.366187619
1_N_1_69,1_N_2_66,5.366187619
1_N_1_71,1_N_2_66,5.366187619
1_I_37_1,1_N_2_66,0.6
1_V_4_1,1_N_2_66,0.6
1_I_77_1,1_N_2_66,0.6
1_V_8_1,1_N_2_66,0.6
1_I_85_1,1_N_2_66,0.6
1_I_95_1,1_N_2_66,0.6
1_I_98_1,1_N_2_66,0.6
1_I_103_1,1_N_2_66,0.6
1_I_151_1,1_N_2_66,0.6
1_V_12_1,1_N_2_66,0.6
1_I_165_1,1_N_2_66,0.6
1_V_13_1,1_N_2_66,0.6
1_I_208_1,1_N_2_66,0.6
1_V_16_1,1_N_2_66,0.6
1_I_209_1,1_N_2_66,0.6
1_I_218_1,1_N_2_66,0.6
1_I_229_1,1_N_2_66,0.6
1_V_18_1,1_N_2_66,0.6
1_I_255_1,1_N_2_66,0.6
1_V_20_1,1_N_2_66,0.6
1_I_267_1,1_N_2_66,0.6
1_V_22_1,1_N_2_66,0.6
1_I_303_1,1_N_2_66,0.6
1_V_23_1,1_N_2_66,0.6
1_I_304_1,1_N_2_66,0.6
1_N_1_1,1_N_2_67,32.19712571
1_N_1_62,1_N_2_67,5.366187619
1_N_1_66,1_N_2_67,5.366187619
1_N_1_69,1_N_2_67,10.73237524
1_N_1_72,1_N_2_67,5.366187619
1_I_25_1,1_N_2_67,0.6
1_V_4_1,1_N_2_67,0.6
1_I_49_1,1_N_2_67,0.6
1_V_5_1,1_N_2_67,0.6
1_I_145_1,1_N_2_67,0.6
1_V_10_1,1_N_2_67,0.6
1_I_198_1,1_N_2_67,0.6
1_V_15_1,1_N_2_67,0.6
1_I_240_1,1_N_2_67,0.6
1_V_18_1,1_N_2_67,0.6
1_I_243_1,1_N_2_67,0.6
1_V_19_1,1_N_2_67,0.6
1_I_249_1,1_N_2_67,0.6
1_I_263_1,1_N_2_67,0.6
1_V_21_1,1_N_2_67,0.6
1_I_270_1,1_N_2_67,0.6
1_V_22_1,1_N_2_67,0.6
1_I_293_1,1_N_2_67,0.6
1_I_320_1,1_N_2_67,0.6
1_V_25_1,1_N_2_67,0.6
1_N_1_1,1_N_2_68,26.83093809
1_N_1_69,1_N_2_68,10.73237524
1_I_27_1,1_N_2_68,0.6
1_V_4_1,1_N_2_68,0.6
1_I_129_1,1_N_2_68,0.6
1_V_9_1,1_N_2_68,0.6
1_I_138_1,1_N_2_68,0.6
1_I_146_1,1_N_2_68,0.6
1_V_10_1,1_N_2_68,0.6
1_I_215_1,1_N_2_68,0.6
1_V_16_1,1_N_2_68,0.6
1_I_216_1,1_N_2_68,0.6
1_I_301_1,1_N_2_68,0.6
1_V_23_1,1_N_2_68,0.6
1_N_1_1,1_N_2_69,53.66187619
1_N_1_64,1_N_2_69,5.366187619
1_N_1_66,1_N_2_69,5.366187619
1_N_1_71,1_N_2_69,5.366187619
1_N_1_72,1_N_2_69,5.366187619
1_N_1_77,1_N_2_69,5.366187619
1_I_15_1,1_N_2_69,0.6
1_V_2_1,1_N_2_69,0.6
1_I_33_1,1_N_2_69,0.6
1_V_4_1,1_N_2_69,0.6
1_I_44_1,1_N_2_69,0.6
1_I_50_1,1_N_2_69,0.6
1_V_5_1,1_N_2_69,0.6
1_I_62_1,1_N_2_69,0.6
1_V_6_1,1_N_2_69,0.6
1_I_73_1,1_N_2_69,0.6
1_V_7_1,1_N_2_69,0.6
1_I_126_1,1_N_2_69,0.6
1_V_9_1,1_N_2_69,0.6
1_I_153_1,1_N_2_69,0.6
1_V_13_1,1_N_2_69,0.6
1_I_188_1,1_N_2_69,0.6
1_V_14_1,1_N_2_69,0.6
1_I_241_1,1_N_2_69,0.6
1_V_18_1,1_N_2_69,0.6
1_I_277_1,1_N_2_69,0.6
1_V_22_1,1_N_2_69,0.6
1_I_298_1,1_N_2_69,0.6
1_V_23_1,1_N_2_69,0.6
1_I_300_1,1_N_2_69,0.6
1_I_325_1,1_N_2_69,0.6
1_V_25_1,1_N_2_69,0.6
1_I_327_1,1_N_2_69,0.6
1_N_1_1,1_N_2_70,48.29568857
1_N_1_68,1_N_2_70,5.366187619
1_N_1_69,1_N_2_70,10.73237524
1_N_1_80,1_N_2_70,5.366187619
1_I_6_1,1_N_2_70,0.6
1_V_1_1,1_N_2_70,0.6
1_I_10_1,1_N_2_70,0.6
1_I_39_1,1_N_2_70,0.6
1_V_4_1,1_N_2_70,0.6
1_I_54_1,1_N_2_70,0.6
1_V_5_1,1_N_2_70,0.6
1_I_63_1,1_N_2_70,0.6
1_V_6_1,1_N_2_70,0.6
1_I_117_1,1_N_2_70,0.6
1_V_8_1,1_N_2_70,0.6
1_I_156_1,1_N_2_70,0.6
1_V_13_1,1_N_2_70,0.6
1_I_194_1,1_N_2_70,0.6
1_V_15_1,1_N_2_70,0.6
1_I_235_1,1_N_2_70,0.6
1_V_18_1,1_N_2_70,0.6
1_I_276_1,1_N_2_70,0.6
1_V_22_1,1_N_2_70,0.6
1_I_289_1,1_N_2_70,0.6
1_I_291_1,1_N_2_70,0.6
1_I_324_1,1_N_2_70,0.6
1_V_25_1,1_N_2_70,0.6
1_N_1_1,1_N_2_71,59.02806381
1_N_1_67,1_N_2_71,10.73237524
1_N_1_69,1_N_2_71,5.366187619
1_N_1_71,1_N_2_71,5.366187619
1_N_1_73,1_N_2_71,5.366187619
1_N_1_76,1_N_2_71,5.366187619
1_I_61_1,1_N_2_71,0.6
1_V_6_1,1_N_2_71,0.6
1_I_71_1,1_N_2_71,0.6
1_V_7_1,1_N_2_71,0.6
1_I_81_1,1_N_2_71,0.6
1_V_8_1,1_N_2_71,0.6
1_I_90_1,1_N_2_71,0.6
1_I_93_1,1_N_2_71,0.6
1_I_110_1,1_N_2_71,0.6
1_I_131_1,1_N_2_71,0.6
1_V_9_1,1_N_2_71,0.6
1_I_171_1,1_N_2_71,0.6
1_V_14_1,1_N_2_71,0.6
1_I_206_1,1_N_2_71,0.6
1_V_16_1,1_N_2_71,0.6
1_I_220_1,1_N_2_71,0.6
1_I_224_1,1_N_2_71,0.6
1_V_18_1,1_N_2_71,0.6
1_I_231_1,1_N_2_71,0.6
1_I_286_1,1_N_2_71,0.6
1_V_22_1,1_N_2_71,0.6
1_I_295_1,1_N_2_71,0.6
1_V_23_1,1_N_2_71,0.6
1_I_312_1,1_N_2_71,0.6
1_I_317_1,1_N_2_71,0.6
1_I_323_1,1_N_2_71,0.6
1_V_25_1,1_N_2_71,0.6
1_N_1_1,1_N_2_72,37.56331333
1_N_1_70,1_N_2_72,5.366187619
1_N_1_72,1_N_2_72,5.366187619
1_I_30_1,1_N_2_72,0.6
1_V_4_1,1_N_2_72,0.6
1_I_55_1,1_N_2_72,0.6
1_V_6_1,1_N_2_72,0.6
1_I_84_1,1_N_2_72,0.6
1_V_8_1,1_N_2_72,0.6
1_I_113_1,1_N_2_72,0.6
1_I_120_1,1_N_2_72,0.6
1_I_242_1,1_N_2_72,0.6
1_V_18_1,1_N_2_72,0.6
1_I_288_1,1_N_2_72,0.6
1_V_22_1,1_N_2_72,0.6
1_I_310_1,1_N_2_72,0.6
1_V_23_1,1_N_2_72,0.6
1_I_319_1,1_N_2_72,0.6
1_V_24_1,1_N_2_72,0.6
1_N_1_1,1_N_2_73,37.56331333
1_N_1_69,1_N_2_73,10.73237524
1_N_1_71,1_N_2_73,5.366187619
1_N_1_73,1_N_2_73,5.366187619
1_N_1_75,1_N_2_73,5.366187619
1_N_1_81,1_N_2_73,5.366187619
1_I_94_1,1_N_2_73,0.6
1_V_8_1,1_N_2_73,0.6
1_I_137_1,1_N_2_73,0.6
1_V_9_1,1_N_2_73,0.6
1_I_141_1,1_N_2_73,0.6
1_V_10_1,1_N_2_73,0.6
1_I_161_1,1_N_2_73,0.6
1_V_13_1,1_N_2_73,0.6
1_I_166_1,1_N_2_73,0.6
1_I_182_1,1_N_2_73,0.6
1_V_14_1,1_N_2_73,0.6
1_I_189_1,1_N_2_73,0.6
1_I_230_1,1_N_2_73,0.6
1_V_18_1,1_N_2_73,0.6
1_I_282_1,1_N_2_73,0.6
1_V_22_1,1_N_2_73,0.6
1_I_294_1,1_N_2_73,0.6
1_I_299_1,1_N_2_73,0.6
1_V_23_1,1_N_2_73,0.6
1_I_321_1,1_N_2_73,0.6
1_V_25_1,1_N_2_73,0.6
1_I_329_1,1_N_2_73,0.6
1_N_1_1,1_N_2_74,69.76043904
1_N_1_75,1_N_2_74,5.366187619
1_I_89_1,1_N_2_74,0.6
1_V_8_1,1_N_2_74,0.6
1_I_105_1,1_N_2_74,0.6
1_I_106_1,1_N_2_74,0.6
1_I_160_1,1_N_2_74,0.6
1_V_13_1,1_N_2_74,0.6
1_I_172_1,1_N_2_74,0.6
1_V_14_1,1_N_2_74,0.6
1_I_177_1,1_N_2_74,0.6
1_I_187_1,1_N_2_74,0.6
1_I_199_1,1_N_2_74,0.6
1_V_15_1,1_N_2_74,0.6
1_I_217_1,1_N_2_74,0.6
1_V_16_1,1_N_2_74,0.6
1_I_226_1,1_N_2_74,0.6
1_V_18_1,1_N_2_74,0.6
1_I_273_1,1_N_2_74,0.6
1_V_22_1,1_N_2_74,0.6
1_I_307_1,1_N_2_74,0.6
1_V_23_1,1_N_2_74,0.6
1_I_308_1,1_N_2_74,0.6
1_I_315_1,1_N_2_74,0.6
1_N_1_1,1_N_2_75,32.19712571
1_N_1_75,1_N_2_75,5.366187619
1_N_1_79,1_N_2_75,5.366187619
1_I_21_1,1_N_2_75,0.6
1_V_4_1,1_N_2_75,0.6
1_I_40_1,1_N_2_75,0.6
1_I_56_1,1_N_2_75,0.6
1_V_6_1,1_N_2_75,0.6
1_I_80_1,1_N_2_75,0.6
1_V_8_1,1_N_2_75,0.6
1_I_96_1,1_N_2_75,0.6
1_I_112_1,1_N_2_75,0.6
1_I_264_1,1_N_2_75,0.6
1_V_21_1,1_N_2_75,0.6
1_I_279_1,1_N_2_75,0.6
1_V_22_1,1_N_2_75,0.6
1_N_1_1,1_N_2_76,42.92950095
1_N_1_72,1_N_2_76,5.366187619
1_N_1_73,1_N_2_76,16.09856286
1_N_1_74,1_N_2_76,10.73237524
1_N_1_75,1_N_2_76,5.366187619
1_N_1_76,1_N_2_76,5.366187619
1_N_1_78,1_N_2_76,5.366187619
1_N_1_79,1_N_2_76,10.73237524
1_I_17_1,1_N_2_76,0.6
1_V_2_1,1_N_2_76,0.6
1_I_23_1,1_N_2_76,0.6
1_V_4_1,1_N_2_76,0.6
1_I_67_1,1_N_2_76,0.6
1_V_7_1,1_N_2_76,0.6
1_I_70_1,1_N_2_76,0.6
1_I_87_1,1_N_2_76,0.6
1_V_8_1,1_N_2_76,0.6
1_I_124_1,1_N_2_76,0.6
1_V_9_1,1_N_2_76,0.6
1_I_125_1,1_N_2_76,0.6
1_I_155_1,1_N_2_76,0.6
1_V_13_1,1_N_2_76,0.6
1_I_178_1,1_N_2_76,0.6
1_V_14_1,1_N_2_76,0.6
1_I_181_1,1_N_2_76,0.6
1_I_183_1,1_N_2_76,0.6
1_I_223_1,1_N_2_76,0.6
1_V_18_1,1_N_2_76,0.6
1_I_228_1,1_N_2_76,0.6
1_I_232_1,1_N_2_76,0.6
1_I_236_1,1_N_2_76,0.6
1_I_238_1,1_N_2_76,0.6
1_I_272_1,1_N_2_76,0.6
1_V_22_1,1_N_2_76,0.6
1_I_281_1,1_N_2_76,0.6
1_I_328_1,1_N_2_76,0.6
1_V_25_1,1_N_2_76,0.6
1_N_1_1,1_N_2_77,16.09856286
1_I_13_1,1_N_2_77,0.6
1_V_1_1,1_N_2_77,0.6
1_I_102_1,1_N_2_77,0.6
1_V_8_1,1_N_2_77,0.6
1_I_176_1,1_N_2_77,0.6
1_V_14_1,1_N_2_77,0.6
1_N_1_1,1_N_2_78,32.19712571
1_N_1_71,1_N_2_78,5.366187619
1_N_1_74,1_N_2_78,26.83093809
1_N_1_79,1_N_2_78,5.366187619
1_N_1_81,1_N_2_78,5.366187619
1_I_12_1,1_N_2_78,0.6
1_V_1_1,1_N_2_78,0.6
1_I_38_1,1_N_2_78,0.6
1_V_4_1,1_N_2_78,0.6
1_I_107_1,1_N_2_78,0.6
1_V_8_1,1_N_2_78,0.6
1_I_108_1,1_N_2_78,0.6
1_I_119_1,1_N_2_78,0.6
1_I_122_1,1_N_2_78,0.6
1_V_9_1,1_N_2_78,0.6
1_I_128_1,1_N_2_78,0.6
1_I_130_1,1_N_2_78,0.6
1_I_135_1,1_N_2_78,0.6
1_I_180_1,1_N_2_78,0.6
1_V_14_1,1_N_2_78,0.6
1_I_207_1,1_N_2_78,0.6
1_V_16_1,1_N_2_78,0.6
1_I_237_1,1_N_2_78,0.6
1_V_18_1,1_N_2_78,0.6
1_I_292_1,1_N_2_78,0.6
1_V_22_1,1_N_2_78,0.6
1_I_305_1,1_N_2_78,0.6
1_V_23_1,1_N_2_78,0.6
1_N_1_1,1_N_2_79,32.19712571
1_N_1_74,1_N_2_79,5.366187619
1_N_1_78,1_N_2_79,16.09856286
1_N_1_80,1_N_2_79,5.366187619
1_N_1_83,1_N_2_79,5.366187619
1_I_35_1,1_N_2_79,0.6
1_V_4_1,1_N_2_79,0.6
1_I_69_1,1_N_2_79,0.6
1_V_7_1,1_N_2_79,0.6
1_I_76_1,1_N_2_79,0.6
1_V_8_1,1_N_2_79,0.6
1_I_109_1,1_N_2_79,0.6
1_I_123_1,1_N_2_79,0.6
1_V_9_1,1_N_2_79,0.6
1_I_133_1,1_N_2_79,0.6
1_I_144_1,1_N_2_79,0.6
1_V_10_1,1_N_2_79,0.6
1_I_170_1,1_N_2_79,0.6
1_V_14_1,1_N_2_79,0.6
1_I_174_1,1_N_2_79,0.6
1_I_205_1,1_N_2_79,0.6
1_V_15_1,1_N_2_79,0.6
1_I_213_1,1_N_2_79,0.6
1_V_16_1,1_N_2_79,0.6
1_I_227_1,1_N_2_79,0.6
1_V_18_1,1_N_2_79,0.6
1_N_1_1,1_N_2_80,5.366187619
1_I_111_1,1_N_2_80,0.6
1_V_8_1,1_N_2_80,0.6
1_N_1_1,1_N_2_81,37.56331333
1_N_1_73,1_N_2_81,5.366187619
1_N_1_76,1_N_2_81,5.366187619
1_N_1_79,1_N_2_81,5.366187619
1_N_1_81,1_N_2_81,5.366187619
1_I_5_1,1_N_2_81,0.6
1_V_1_1,1_N_2_81,0.6
1_I_65_1,1_N_2_81,0.6
1_V_7_1,1_N_2_81,0.6
1_I_136_1,1_N_2_81,0.6
1_V_9_1,1_N_2_81,0.6
1_I_147_1,1_N_2_81,0.6
1_V_10_1,1_N_2_81,0.6
1_I_184_1,1_N_2_81,0.6
1_V_14_1,1_N_2_81,0.6
1_I_186_1,1_N_2_81,0.6
1_I_197_1,1_N_2_81,0.6
1_V_15_1,1_N_2_81,0.6
1_I_234_1,1_N_2_81,0.6
1_V_18_1,1_N_2_81,0.6
1_I_239_1,1_N_2_81,0.6
1_I_258_1,1_N_2_81,0.6
1_V_20_1,1_N_2_81,0.6
1_I_296_1,1_N_2_81,0.6
1_V_23_1,1_N_2_81,0.6
1_N_1_77,1_N_2_82,5.366187619
1_N_1_84,1_N_2_82,5.366187619
1_I_143_1,1_N_2_82,0.6
1_V_10_1,1_N_2_82,0.6
1_I_262_1,1_N_2_82,0.6
1_V_21_1,1_N_2_82,0.6
1_N_1_1,1_N_2_83,32.19712571
1_N_1_84,1_N_2_83,5.366187619
1_I_1_1,1_N_2_83,0.6
1_V_1_1,1_N_2_83,0.6
1_I_47_1,1_N_2_83,0.6
1_V_4_1,1_N_2_83,0.6
1_I_134_1,1_N_2_83,0.6
1_V_9_1,1_N_2_83,0.6
1_I_163_1,1_N_2_83,0.6
1_V_13_1,1_N_2_83,0.6
1_I_196_1,1_N_2_83,0.6
1_V_15_1,1_N_2_83,0.6
1_I_269_1,1_N_2_83,0.6
1_V_22_1,1_N_2_83,0.6
1_I_280_1,1_N_2_83,0.6
1_N_1_1,1_N_2_84,16.09856286
1_N_1_78,1_N_2_84,5.366187619
1_N_1_83,1_N_2_84,5.366187619
1_I_72_1,1_N_2_84,0.6
1_V_7_1,1_N_2_84,0.6
1_I_162_1,1_N_2_84,0.6
1_V_13_1,1_N_2_84,0.6
1_I_251_1,1_N_2_84,0.6
1_V_20_1,1_N_2_84,0.6
1_I_261_1,1_N_2_84,0.6
1_V_21_1,1_N_2_84,0.6
1_I_283_1,1_N_2_84,0.6
1_V_22_1,1_N_2_84,0.6
1_N_1_1,1_N_2_85,5.366187619
1_I_195_1,1_N_2_85,0.6
1_V_15_1,1_N_2_85,0.6
1_N_1_1,1_N_2_86,21.46475047
1_N_1_74,1_N_2_86,5.366187619
1_I_7_1,1_N_2_86,0.6
1_V_1_1,1_N_2_86,0.6
1_I_57_1,1_N_2_86,0.6
1_V_6_1,1_N_2_86,0.6
1_I_60_1,1_N_2_86,0.6
1_I_179_1,1_N_2_86,0.6
1_V_14_1,1_N_2_86,0.6
1_I_233_1,1_N_2_86,0.6
1_V_18_1,1_N_2_86,0.6
1_N_1_1,1_N_2_88,10.73237524
1_N_1_64,1_N_2_88,5.366187619
1_I_22_1,1_N_2_88,0.6
1_V_4_1,1_N_2_88,0.6
1_I_152_1,1_N_2_88,0.6
1_V_12_1,1_N_2_88,0.6
1_I_247_1,1_N_2_88,0.6
1_V_19_1,1_N_2_88,0.6
1_N_1_1,1_N_2_89,10.73237524
1_N_1_85,1_N_2_89,5.366187619
1_I_150_1,1_N_2_89,0.6
1_V_12_1,1_N_2_89,0.6
1_I_158_1,1_N_2_89,0.6
1_V_13_1,1_N_2_89,0.6
1_I_285_1,1_N_2_89,0.6
1_V_22_1,1_N_2_89,0.6
1_N_1_1,1_N_2_94,5.366187619
1_I_75_1,1_N_2_94,0.6
1_V_8_1,1_N_2_94,0.6
1_N_1_92,1_N_2_96,5.366187619
1_I_99_1,1_N_2_96,0.6
1_V_8_1,1_N_2_96,0.6
1_N_1_1,1_N_2_101,5.366187619
1_I_193_1,1_N_2_101,0.6
1_V_15_1,1_N_2_101,0.6
1_N_1_1,1_N_2_102,5.366187619
1_I_149_1,1_N_2_102,0.6
1_V_11_1,1_N_2_102,0.6
1_N_2_51,1_N_3_1,3.896784442
1_N_2_52,1_N_3_1,3.896784442
1_N_2_53,1_N_3_1,3.896784442
1_N_2_54,1_N_3_1,3.896784442
1_N_2_56,1_N_3_1,3.896784442
1_N_2_57,1_N_3_1,11.69035333
1_N_2_63,1_N_3_1,7.793568884
1_N_2_64,1_N_3_1,11.69035333
1_N_2_65,1_N_3_1,3.896784442
1_N_2_66,1_N_3_1,15.58713777
1_N_2_67,1_N_3_1,3.896784442
1_N_2_68,1_N_3_1,11.69035333
1_N_2_69,1_N_3_1,11.69035333
1_N_2_72,1_N_3_1,7.793568884
1_N_2_73,1_N_3_1,11.69035333
1_N_2_74,1_N_3_1,7.793568884
1_N_2_76,1_N_3_1,3.896784442
1_N_2_77,1_N_3_1,3.896784442
1_N_2_78,1_N_3_1,3.896784442
1_N_2_79,1_N_3_1,7.793568884
1_N_2_81,1_N_3_1,7.793568884
1_N_2_82,1_N_3_1,3.896784442
1_N_2_83,1_N_3_1,3.896784442
1_N_2_86,1_N_3_1,7.793568884
1_N_2_88,1_N_3_1,3.896784442
1_N_2_101,1_N_3_1,3.896784442
1_N_1_1,1_N_3_1,69.09385358
1_N_1_63,1_N_3_1,1.974110102
1_N_1_64,1_N_3_1,3.948220205
1_N_1_65,1_N_3_1,1.974110102
1_N_1_69,1_N_3_1,1.974110102
1_N_1_72,1_N_3_1,1.974110102
1_N_1_74,1_N_3_1,1.974110102
1_N_1_75,1_N_3_1,3.948220205
1_N_1_84,1_N_3_1,1.974110102
1_I_8_1,1_N_3_1,0.6
1_V_1_1,1_N_3_1,0.6
1_I_11_1,1_N_3_1,0.6
1_I_36_1,1_N_3_1,0.6
1_V_4_1,1_N_3_1,0.6
1_I_44_1,1_N_3_1,0.6
1_I_45_1,1_N_3_1,0.6
1_I_50_1,1_N_3_1,0.6
1_V_5_1,1_N_3_1,0.6
1_I_51_1,1_N_3_1,0.6
1_I_53_1,1_N_3_1,0.6
1_I_55_1,1_N_3_1,0.6
1_V_6_1,1_N_3_1,0.6
1_I_60_1,1_N_3_1,0.6
1_I_77_1,1_N_3_1,0.6
1_V_8_1,1_N_3_1,0.6
1_I_91_1,1_N_3_1,0.6
1_I_107_1,1_N_3_1,0.6
1_I_120_1,1_N_3_1,0.6
1_I_138_1,1_N_3_1,0.6
1_V_9_1,1_N_3_1,0.6
1_I_140_1,1_N_3_1,0.6
1_V_10_1,1_N_3_1,0.6
1_I_141_1,1_N_3_1,0.6
1_I_143_1,1_N_3_1,0.6
1_I_145_1,1_N_3_1,0.6
1_I_146_1,1_N_3_1,0.6
1_I_151_1,1_N_3_1,0.6
1_V_12_1,1_N_3_1,0.6
1_I_152_1,1_N_3_1,0.6
1_I_176_1,1_N_3_1,0.6
1_V_14_1,1_N_3_1,0.6
1_I_179_1,1_N_3_1,0.6
1_I_182_1,1_N_3_1,0.6
1_I_190_1,1_N_3_1,0.6
1_V_15_1,1_N_3_1,0.6
1_I_193_1,1_N_3_1,0.6
1_I_196_1,1_N_3_1,0.6
1_I_197_1,1_N_3_1,0.6
1_I_199_1,1_N_3_1,0.6
1_I_205_1,1_N_3_1,0.6
1_I_210_1,1_N_3_1,0.6
1_V_16_1,1_N_3_1,0.6
1_I_213_1,1_N_3_1,0.6
1_I_215_1,1_N_3_1,0.6
1_I_239_1,1_N_3_1,0.6
1_V_18_1,1_N_3_1,0.6
1_I_255_1,1_N_3_1,0.6
1_V_20_1,1_N_3_1,0.6
1_I_259_1,1_N_3_1,0.6
1_I_268_1,1_N_3_1,0.6
1_V_22_1,1_N_3_1,0.6
1_I_273_1,1_N_3_1,0.6
1_I_281_1,1_N_3_1,0.6
1_I_304_1,1_N_3_1,0.6
1_V_23_1,1_N_3_1,0.6
1_I_311_1,1_N_3_1,0.6
1_I_322_1,1_N_3_1,0.6
1_V_25_1,1_N_3_1,0.6
1_I_327_1,1_N_3_1,0.6
1_I_329_1,1_N_3_1,0.6
1_N_2_49,1_N_3_47,3.896784442
1_N_1_47,1_N_3_47,1.974110102
1_I_318_1,1_N_3_47,0.6
1_V_23_1,1_N_3_47,0.6
1_N_2_50,1_N_3_50,3.896784442
1_N_1_1,1_N_3_50,1.974110102
1_I_46_1,1_N_3_50,0.6
1_V_4_1,1_N_3_50,0.6
1_N_2_46,1_N_3_51,3.896784442
1_N_2_48,1_N_3_51,3.896784442
1_N_2_49,1_N_3_51,3.896784442
1_N_2_52,1_N_3_51,3.896784442
1_N_1_1,1_N_3_51,5.922330307
1_N_1_49,1_N_3_51,1.974110102
1_I_41_1,1_N_3_51,0.6
1_V_4_1,1_N_3_51,0.6
1_I_68_1,1_N_3_51,0.6
1_V_7_1,1_N_3_51,0.6
1_I_203_1,1_N_3_51,0.6
1_V_15_1,1_N_3_51,0.6
1_I_204_1,1_N_3_51,0.6
1_N_2_48,1_N_3_52,3.896784442
1_N_1_1,1_N_3_52,1.974110102
1_I_191_1,1_N_3_52,0.6
1_V_15_1,1_N_3_52,0.6
1_N_2_48,1_N_3_53,3.896784442
1_N_1_1,1_N_3_53,1.974110102
1_I_202_1,1_N_3_53,0.6
1_V_15_1,1_N_3_53,0.6
1_N_2_53,1_N_3_56,3.896784442
1_N_2_60,1_N_3_56,3.896784442
1_N_1_1,1_N_3_56,1.974110102
1_N_1_53,1_N_3_56,1.974110102
1_I_79_1,1_N_3_56,0.6
1_V_8_1,1_N_3_56,0.6
1_I_246_1,1_N_3_56,0.6
1_V_19_1,1_N_3_56,0.6
1_N_2_1,1_N_3_57,3.896784442
1_N_1_68,1_N_3_57,1.974110102
1_I_250_1,1_N_3_57,0.6
1_V_19_1,1_N_3_57,0.6
1_N_2_53,1_N_3_58,3.896784442
1_N_2_59,1_N_3_58,3.896784442
1_N_2_62,1_N_3_58,3.896784442
1_N_1_1,1_N_3_58,3.948220205
1_N_1_50,1_N_3_58,1.974110102
1_I_19_1,1_N_3_58,0.6
1_V_4_1,1_N_3_58,0.6
1_I_101_1,1_N_3_58,0.6
1_V_8_1,1_N_3_58,0.6
1_I_260_1,1_N_3_58,0.6
1_V_20_1,1_N_3_58,0.6
1_N_2_52,1_N_3_59,3.896784442
1_N_2_57,1_N_3_59,3.896784442
1_N_2_60,1_N_3_59,3.896784442
1_N_2_63,1_N_3_59,3.896784442
1_N_1_1,1_N_3_59,5.922330307
1_N_1_62,1_N_3_59,1.974110102
1_I_32_1,1_N_3_59,0.6
1_V_4_1,1_N_3_59,0.6
1_I_83_1,1_N_3_59,0.6
1_V_8_1,1_N_3_59,0.6
1_I_167_1,1_N_3_59,0.6
1_V_13_1,1_N_3_59,0.6
1_I_313_1,1_N_3_59,0.6
1_V_23_1,1_N_3_59,0.6
1_N_2_1,1_N_3_60,3.896784442
1_N_2_59,1_N_3_60,7.793568884
1_N_2_60,1_N_3_60,3.896784442
1_N_1_1,1_N_3_60,3.948220205
1_N_1_60,1_N_3_60,1.974110102
1_N_1_77,1_N_3_60,1.974110102
1_I_18_1,1_N_3_60,0.6
1_V_3_1,1_N_3_60,0.6
1_I_121_1,1_N_3_60,0.6
1_V_8_1,1_N_3_60,0.6
1_I_257_1,1_N_3_60,0.6
1_V_20_1,1_N_3_60,0.6
1_I_309_1,1_N_3_60,0.6
1_V_23_1,1_N_3_60,0.6
1_N_2_61,1_N_3_61,3.896784442
1_N_2_62,1_N_3_61,3.896784442
1_N_2_66,1_N_3_61,3.896784442
1_N_1_1,1_N_3_61,3.948220205
1_N_1_61,1_N_3_61,1.974110102
1_I_31_1,1_N_3_61,0.6
1_V_4_1,1_N_3_61,0.6
1_I_85_1,1_N_3_61,0.6
1_V_8_1,1_N_3_61,0.6
1_I_97_1,1_N_3_61,0.6
1_N_2_57,1_N_3_62,3.896784442
1_N_2_62,1_N_3_62,7.793568884
1_N_2_64,1_N_3_62,3.896784442
1_N_2_65,1_N_3_62,3.896784442
1_N_2_66,1_N_3_62,3.896784442
1_N_2_72,1_N_3_62,3.896784442
1_N_1_1,1_N_3_62,11.84466061
1_N_1_62,1_N_3_62,1.974110102
1_I_82_1,1_N_3_62,0.6
1_V_8_1,1_N_3_62,0.6
1_I_98_1,1_N_3_62,0.6
1_I_139_1,1_N_3_62,0.6
1_V_10_1,1_N_3_62,0.6
1_I_173_1,1_N_3_62,0.6
1_V_14_1,1_N_3_62,0.6
1_I_175_1,1_N_3_62,0.6
1_I_310_1,1_N_3_62,0.6
1_V_23_1,1_N_3_62,0.6
1_I_314_1,1_N_3_62,0.6
1_N_2_60,1_N_3_63,3.896784442
1_N_2_63,1_N_3_63,3.896784442
1_N_2_66,1_N_3_63,7.793568884
1_N_2_67,1_N_3_63,3.896784442
1_N_2_71,1_N_3_63,3.896784442
1_N_1_1,1_N_3_63,7.896440409
1_N_1_71,1_N_3_63,1.974110102
1_N_1_73,1_N_3_63,1.974110102
1_I_93_1,1_N_3_63,0.6
1_V_8_1,1_N_3_63,0.6
1_I_201_1,1_N_3_63,0.6
1_V_15_1,1_N_3_63,0.6
1_I_208_1,1_N_3_63,0.6
1_V_16_1,1_N_3_63,0.6
1_I_209_1,1_N_3_63,0.6
1_I_263_1,1_N_3_63,0.6
1_V_21_1,1_N_3_63,0.6
1_I_284_1,1_N_3_63,0.6
1_V_22_1,1_N_3_63,0.6
1_N_2_1,1_N_3_64,3.896784442
1_N_2_59,1_N_3_64,11.69035333
1_N_2_64,1_N_3_64,3.896784442
1_N_2_65,1_N_3_64,3.896784442
1_N_2_67,1_N_3_64,3.896784442
1_N_2_76,1_N_3_64,3.896784442
