pre,post,weight
1_I_145_1,2_T_2_3,0.6
1_V_10_1,2_T_2_3,0.6
1_I_146_1,2_T_2_3,0.6
1_I_157_1,2_T_2_3,0.6
1_V_13_1,2_T_2_3,0.6
1_I_193_1,2_T_2_3,0.6
1_V_15_1,2_T_2_3,0.6
1_I_212_1,2_T_2_3,0.6
1_V_16_1,2_T_2_3,0.6
1_I_255_1,2_T_2_3,0.6
1_V_20_1,2_T_2_3,0.6
1_I_261_1,2_T_2_3,0.6
1_V_21_1,2_T_2_3,0.6
1_I_273_1,2_T_2_3,0.6
1_V_22_1,2_T_2_3,0.6
1_I_279_1,2_T_2_3,0.6
1_I_288_1,2_T_2_3,0.6
1_I_294_1,2_T_2_3,0.6
1_I_296_1,2_T_2_3,0.6
1_V_23_1,2_T_2_3,0.6
1_I_302_1,2_T_2_3,0.6
2_T_1_1,2_T_2_4,10.73237524
2_T_1_2,2_T_2_4,5.366187619
2_T_1_4,2_T_2_4,139.5208781
2_T_1_5,2_T_2_4,5.366187619
2_T_1_8,2_T_2_4,16.09856286
2_T_1_12,2_T_2_4,64.39425142
2_T_1_16,2_T_2_4,42.92950095
2_T_1_20,2_T_2_4,37.56331333
2_T_1_24,2_T_2_4,26.83093809
2_T_1_28,2_T_2_4,10.73237524
2_T_1_32,2_T_2_4,32.19712571
2_T_1_36,2_T_2_4,10.73237524
2_T_1_48,2_T_2_4,5.366187619
1_I_1_1,2_T_2_4,0.6
1_V_1_1,2_T_2_4,0.6
1_I_2_1,2_T_2_4,0.6
1_I_9_1,2_T_2_4,0.6
1_I_10_1,2_T_2_4,0.6
1_I_14_1,2_T_2_4,0.6
1_I_18_1,2_T_2_4,0.6
1_V_3_1,2_T_2_4,0.6
1_I_21_1,2_T_2_4,0.6
1_V_4_1,2_T_2_4,0.6
1_I_31_1,2_T_2_4,0.6
1_I_37_1,2_T_2_4,0.6
1_I_44_1,2_T_2_4,0.6
1_I_48_1,2_T_2_4,0.6
1_V_5_1,2_T_2_4,0.6
1_I_51_1,2_T_2_4,0.6
1_I_53_1,2_T_2_4,0.6
1_I_55_1,2_T_2_4,0.6
1_V_6_1,2_T_2_4,0.6
1_I_58_1,2_T_2_4,0.6
1_I_62_1,2_T_2_4,0.6
1_I_71_1,2_T_2_4,0.6
1_V_7_1,2_T_2_4,0.6
1_I_72_1,2_T_2_4,0.6
1_I_76_1,2_T_2_4,0.6
1_V_8_1,2_T_2_4,0.6
1_I_78_1,2_T_2_4,0.6
1_I_80_1,2_T_2_4,0.6
1_I_83_1,2_T_2_4,0.6
1_I_85_1,2_T_2_4,0.6
1_I_87_1,2_T_2_4,0.6
1_I_88_1,2_T_2_4,0.6
1_I_92_1,2_T_2_4,0.6
1_I_101_1,2_T_2_4,0.6
1_I_110_1,2_T_2_4,0.6
1_I_112_1,2_T_2_4,0.6
1_I_116_1,2_T_2_4,0.6
1_I_118_1,2_T_2_4,0.6
1_I_120_1,2_T_2_4,0.6
1_I_124_1,2_T_2_4,0.6
1_V_9_1,2_T_2_4,0.6
1_I_125_1,2_T_2_4,0.6
1_I_127_1,2_T_2_4,0.6
1_I_128_1,2_T_2_4,0.6
1_I_131_1,2_T_2_4,0.6
1_I_137_1,2_T_2_4,0.6
1_I_145_1,2_T_2_4,0.6
1_V_10_1,2_T_2_4,0.6
1_I_147_1,2_T_2_4,0.6
1_I_148_1,2_T_2_4,0.6
1_V_11_1,2_T_2_4,0.6
1_I_150_1,2_T_2_4,0.6
1_V_12_1,2_T_2_4,0.6
1_I_158_1,2_T_2_4,0.6
1_V_13_1,2_T_2_4,0.6
1_I_170_1,2_T_2_4,0.6
1_V_14_1,2_T_2_4,0.6
1_I_177_1,2_T_2_4,0.6
1_I_179_1,2_T_2_4,0.6
1_I_183_1,2_T_2_4,0.6
1_I_188_1,2_T_2_4,0.6
1_I_197_1,2_T_2_4,0.6
1_V_15_1,2_T_2_4,0.6
1_I_211_1,2_T_2_4,0.6
1_V_16_1,2_T_2_4,0.6
1_I_213_1,2_T_2_4,0.6
1_I_220_1,2_T_2_4,0.6
1_I_223_1,2_T_2_4,0.6
1_V_18_1,2_T_2_4,0.6
1_I_227_1,2_T_2_4,0.6
1_I_231_1,2_T_2_4,0.6
1_I_232_1,2_T_2_4,0.6
1_I_234_1,2_T_2_4,0.6
1_I_237_1,2_T_2_4,0.6
1_I_241_1,2_T_2_4,0.6
1_I_242_1,2_T_2_4,0.6
1_I_250_1,2_T_2_4,0.6
1_V_19_1,2_T_2_4,0.6
1_I_265_1,2_T_2_4,0.6
1_V_21_1,2_T_2_4,0.6
1_I_267_1,2_T_2_4,0.6
1_V_22_1,2_T_2_4,0.6
1_I_278_1,2_T_2_4,0.6
1_I_281_1,2_T_2_4,0.6
1_I_285_1,2_T_2_4,0.6
1_I_293_1,2_T_2_4,0.6
1_I_295_1,2_T_2_4,0.6
1_V_23_1,2_T_2_4,0.6
1_I_307_1,2_T_2_4,0.6
1_I_310_1,2_T_2_4,0.6
1_I_315_1,2_T_2_4,0.6
1_I_317_1,2_T_2_4,0.6
1_I_320_1,2_T_2_4,0.6
1_V_25_1,2_T_2_4,0.6
1_I_321_1,2_T_2_4,0.6
1_I_323_1,2_T_2_4,0.6
1_I_329_1,2_T_2_4,0.6
2_T_1_1,2_T_2_5,5.366187619
2_T_1_2,2_T_2_5,5.366187619
2_T_1_3,2_T_2_5,10.73237524
1_I_17_1,2_T_2_5,0.6
1_V_2_1,2_T_2_5,0.6
1_I_18_1,2_T_2_5,0.6
1_V_3_1,2_T_2_5,0.6
1_I_269_1,2_T_2_5,0.6
1_V_22_1,2_T_2_5,0.6
2_T_1_1,2_T_2_6,5.366187619
2_T_1_2,2_T_2_6,16.09856286
2_T_1_4,2_T_2_6,5.366187619
2_T_1_12,2_T_2_6,5.366187619
2_T_1_24,2_T_2_6,16.09856286
1_I_6_1,2_T_2_6,0.6
1_V_1_1,2_T_2_6,0.6
1_I_13_1,2_T_2_6,0.6
1_I_141_1,2_T_2_6,0.6
1_V_10_1,2_T_2_6,0.6
1_I_166_1,2_T_2_6,0.6
1_V_13_1,2_T_2_6,0.6
1_I_190_1,2_T_2_6,0.6
1_V_15_1,2_T_2_6,0.6
1_I_196_1,2_T_2_6,0.6
1_I_203_1,2_T_2_6,0.6
1_I_287_1,2_T_2_6,0.6
1_V_22_1,2_T_2_6,0.6
2_T_1_1,2_T_2_7,5.366187619
2_T_1_24,2_T_2_7,5.366187619
1_I_190_1,2_T_2_7,0.6
1_V_15_1,2_T_2_7,0.6
1_I_319_1,2_T_2_7,0.6
1_V_24_1,2_T_2_7,0.6
2_T_1_4,2_T_2_8,21.46475047
2_T_1_8,2_T_2_8,107.3237524
2_T_1_16,2_T_2_8,85.8590019
2_T_1_23,2_T_2_8,5.366187619
2_T_1_24,2_T_2_8,48.29568857
2_T_1_32,2_T_2_8,21.46475047
2_T_1_40,2_T_2_8,16.09856286
2_T_1_64,2_T_2_8,10.73237524
1_I_5_1,2_T_2_8,0.6
1_V_1_1,2_T_2_8,0.6
1_I_20_1,2_T_2_8,0.6
1_V_4_1,2_T_2_8,0.6
1_I_27_1,2_T_2_8,0.6
1_I_40_1,2_T_2_8,0.6
1_I_49_1,2_T_2_8,0.6
1_V_5_1,2_T_2_8,0.6
1_I_52_1,2_T_2_8,0.6
1_I_59_1,2_T_2_8,0.6
1_V_6_1,2_T_2_8,0.6
1_I_63_1,2_T_2_8,0.6
1_I_68_1,2_T_2_8,0.6
1_V_7_1,2_T_2_8,0.6
1_I_73_1,2_T_2_8,0.6
1_I_75_1,2_T_2_8,0.6
1_V_8_1,2_T_2_8,0.6
1_I_86_1,2_T_2_8,0.6
1_I_95_1,2_T_2_8,0.6
1_I_103_1,2_T_2_8,0.6
1_I_107_1,2_T_2_8,0.6
1_I_111_1,2_T_2_8,0.6
1_I_113_1,2_T_2_8,0.6
1_I_119_1,2_T_2_8,0.6
1_I_126_1,2_T_2_8,0.6
1_V_9_1,2_T_2_8,0.6
1_I_129_1,2_T_2_8,0.6
1_I_132_1,2_T_2_8,0.6
1_I_154_1,2_T_2_8,0.6
1_V_13_1,2_T_2_8,0.6
1_I_161_1,2_T_2_8,0.6
1_I_164_1,2_T_2_8,0.6
1_I_165_1,2_T_2_8,0.6
1_I_169_1,2_T_2_8,0.6
1_V_14_1,2_T_2_8,0.6
1_I_174_1,2_T_2_8,0.6
1_I_175_1,2_T_2_8,0.6
1_I_176_1,2_T_2_8,0.6
1_I_178_1,2_T_2_8,0.6
1_I_181_1,2_T_2_8,0.6
1_I_182_1,2_T_2_8,0.6
1_I_185_1,2_T_2_8,0.6
1_I_186_1,2_T_2_8,0.6
1_I_187_1,2_T_2_8,0.6
1_I_198_1,2_T_2_8,0.6
1_V_15_1,2_T_2_8,0.6
1_I_200_1,2_T_2_8,0.6
1_I_217_1,2_T_2_8,0.6
1_V_16_1,2_T_2_8,0.6
1_I_219_1,2_T_2_8,0.6
1_I_222_1,2_T_2_8,0.6
1_V_18_1,2_T_2_8,0.6
1_I_235_1,2_T_2_8,0.6
1_I_236_1,2_T_2_8,0.6
1_I_240_1,2_T_2_8,0.6
1_I_243_1,2_T_2_8,0.6
1_V_19_1,2_T_2_8,0.6
1_I_244_1,2_T_2_8,0.6
1_I_245_1,2_T_2_8,0.6
1_I_247_1,2_T_2_8,0.6
1_I_249_1,2_T_2_8,0.6
1_I_262_1,2_T_2_8,0.6
1_V_21_1,2_T_2_8,0.6
1_I_264_1,2_T_2_8,0.6
1_I_270_1,2_T_2_8,0.6
1_V_22_1,2_T_2_8,0.6
1_I_271_1,2_T_2_8,0.6
1_I_291_1,2_T_2_8,0.6
1_I_298_1,2_T_2_8,0.6
1_V_23_1,2_T_2_8,0.6
1_I_301_1,2_T_2_8,0.6
1_I_312_1,2_T_2_8,0.6
1_I_322_1,2_T_2_8,0.6
1_V_25_1,2_T_2_8,0.6
1_I_324_1,2_T_2_8,0.6
1_I_326_1,2_T_2_8,0.6
2_T_1_23,2_T_2_9,5.366187619
2_T_1_24,2_T_2_9,5.366187619
1_I_198_1,2_T_2_9,0.6
1_V_15_1,2_T_2_9,0.6
2_T_1_1,2_T_2_10,5.366187619
2_T_1_2,2_T_2_10,5.366187619
2_T_1_36,2_T_2_10,5.366187619
1_I_19_1,2_T_2_10,0.6
1_V_4_1,2_T_2_10,0.6
1_I_57_1,2_T_2_10,0.6
1_V_6_1,2_T_2_10,0.6
2_T_1_1,2_T_2_11,5.366187619
2_T_1_2,2_T_2_11,5.366187619
2_T_1_60,2_T_2_11,5.366187619
2_T_1_64,2_T_2_11,5.366187619
1_I_8_1,2_T_2_11,0.6
1_V_1_1,2_T_2_11,0.6
1_I_57_1,2_T_2_11,0.6
1_V_6_1,2_T_2_11,0.6
1_I_331_1,2_T_2_11,0.6
1_V_25_1,2_T_2_11,0.6
2_T_1_12,2_T_2_12,32.19712571
2_T_1_16,2_T_2_12,10.73237524
2_T_1_24,2_T_2_12,5.366187619
2_T_1_32,2_T_2_12,10.73237524
1_I_7_1,2_T_2_12,0.6
1_V_1_1,2_T_2_12,0.6
1_I_24_1,2_T_2_12,0.6
1_V_4_1,2_T_2_12,0.6
1_I_26_1,2_T_2_12,0.6
1_I_46_1,2_T_2_12,0.6
1_I_54_1,2_T_2_12,0.6
1_V_5_1,2_T_2_12,0.6
1_I_153_1,2_T_2_12,0.6
1_V_13_1,2_T_2_12,0.6
1_I_160_1,2_T_2_12,0.6
1_I_209_1,2_T_2_12,0.6
1_V_16_1,2_T_2_12,0.6
1_I_224_1,2_T_2_12,0.6
1_V_18_1,2_T_2_12,0.6
1_I_257_1,2_T_2_12,0.6
1_V_20_1,2_T_2_12,0.6
1_I_258_1,2_T_2_12,0.6
2_T_1_34,2_T_2_13,5.366187619
2_T_1_35,2_T_2_13,5.366187619
1_I_328_1,2_T_2_13,0.6
1_V_25_1,2_T_2_13,0.6
2_T_1_2,2_T_2_14,10.73237524
2_T_1_34,2_T_2_14,5.366187619
2_T_1_35,2_T_2_14,5.366187619
1_I_15_1,2_T_2_14,0.6
1_V_2_1,2_T_2_14,0.6
1_I_229_1,2_T_2_14,0.6
1_V_18_1,2_T_2_14,0.6
1_I_328_1,2_T_2_14,0.6
1_V_25_1,2_T_2_14,0.6
2_T_1_8,2_T_2_16,5.366187619
2_T_1_16,2_T_2_16,21.46475047
2_T_1_24,2_T_2_16,5.366187619
2_T_1_32,2_T_2_16,16.09856286
2_T_1_48,2_T_2_16,5.366187619
1_I_66_1,2_T_2_16,0.6
1_V_7_1,2_T_2_16,0.6
1_I_89_1,2_T_2_16,0.6
1_V_8_1,2_T_2_16,0.6
1_I_140_1,2_T_2_16,0.6
1_V_10_1,2_T_2_16,0.6
1_I_152_1,2_T_2_16,0.6
1_V_12_1,2_T_2_16,0.6
1_I_210_1,2_T_2_16,0.6
1_V_16_1,2_T_2_16,0.6
1_I_226_1,2_T_2_16,0.6
1_V_18_1,2_T_2_16,0.6
1_I_260_1,2_T_2_16,0.6
1_V_20_1,2_T_2_16,0.6
1_I_283_1,2_T_2_16,0.6
1_V_22_1,2_T_2_16,0.6
1_I_284_1,2_T_2_16,0.6
1_I_292_1,2_T_2_16,0.6
1_I_300_1,2_T_2_16,0.6
1_V_23_1,2_T_2_16,0.6
2_T_1_1,2_T_2_20,5.366187619
2_T_1_2,2_T_2_20,5.366187619
2_T_1_4,2_T_2_20,5.366187619
2_T_1_64,2_T_2_20,5.366187619
1_I_167_1,2_T_2_20,0.6
1_V_13_1,2_T_2_20,0.6
1_I_263_1,2_T_2_20,0.6
1_V_21_1,2_T_2_20,0.6
1_I_313_1,2_T_2_20,0.6
1_V_23_1,2_T_2_20,0.6
2_T_1_1,2_T_2_21,5.366187619
2_T_1_2,2_T_2_21,5.366187619
1_I_313_1,2_T_2_21,0.6
1_V_23_1,2_T_2_21,0.6
2_T_1_8,2_T_2_24,5.366187619
2_T_1_16,2_T_2_24,5.366187619
2_T_1_24,2_T_2_24,5.366187619
2_T_1_48,2_T_2_24,5.366187619
1_I_50_1,2_T_2_24,0.6
1_V_5_1,2_T_2_24,0.6
1_I_122_1,2_T_2_24,0.6
1_V_9_1,2_T_2_24,0.6
1_I_311_1,2_T_2_24,0.6
1_V_23_1,2_T_2_24,0.6
1_I_314_1,2_T_2_24,0.6
2_T_1_4,2_T_2_32,5.366187619
1_I_144_1,2_T_2_32,0.6
1_V_10_1,2_T_2_32,0.6
1_I_162_1,2_T_2_36,0.6
1_V_13_1,2_T_2_36,0.6
2_T_1_24,2_T_2_44,5.366187619
1_I_316_1,2_T_2_44,0.6
1_V_23_1,2_T_2_44,0.6
2_T_1_8,2_T_2_52,5.366187619
2_T_1_12,2_T_2_52,5.366187619
1_I_29_1,2_T_2_52,0.6
1_V_4_1,2_T_2_52,0.6
1_I_233_1,2_T_2_52,0.6
1_V_18_1,2_T_2_52,0.6
2_T_2_1,2_T_3_1,46.7614133
2_T_2_2,2_T_3_1,15.58713777
2_T_2_3,2_T_3_1,35.07105998
2_T_2_4,2_T_3_1,11.69035333
2_T_2_5,2_T_3_1,3.896784442
2_T_2_6,2_T_3_1,7.793568884
2_T_2_7,2_T_3_1,3.896784442
2_T_2_8,2_T_3_1,7.793568884
2_T_2_11,2_T_3_1,3.896784442
2_T_2_20,2_T_3_1,3.896784442
2_T_2_21,2_T_3_1,3.896784442
2_T_1_1,2_T_3_1,27.63754143
2_T_1_2,2_T_3_1,13.81877072
2_T_1_4,2_T_3_1,3.948220205
2_T_1_6,2_T_3_1,1.974110102
2_T_1_8,2_T_3_1,3.948220205
2_T_1_16,2_T_3_1,3.948220205
2_T_1_20,2_T_3_1,3.948220205
2_T_1_24,2_T_3_1,1.974110102
2_T_1_28,2_T_3_1,1.974110102
2_T_1_33,2_T_3_1,1.974110102
2_T_1_60,2_T_3_1,1.974110102
1_I_8_1,2_T_3_1,0.6
1_V_1_1,2_T_3_1,0.6
1_I_11_1,2_T_3_1,0.6
1_I_18_1,2_T_3_1,0.6
1_V_3_1,2_T_3_1,0.6
1_I_23_1,2_T_3_1,0.6
1_V_4_1,2_T_3_1,0.6
1_I_25_1,2_T_3_1,0.6
1_I_62_1,2_T_3_1,0.6
1_V_6_1,2_T_3_1,0.6
1_I_74_1,2_T_3_1,0.6
1_V_8_1,2_T_3_1,0.6
1_I_102_1,2_T_3_1,0.6
1_I_113_1,2_T_3_1,0.6
1_I_121_1,2_T_3_1,0.6
1_I_145_1,2_T_3_1,0.6
1_V_10_1,2_T_3_1,0.6
1_I_146_1,2_T_3_1,0.6
1_I_157_1,2_T_3_1,0.6
1_V_13_1,2_T_3_1,0.6
1_I_163_1,2_T_3_1,0.6
1_I_190_1,2_T_3_1,0.6
1_V_15_1,2_T_3_1,0.6
1_I_191_1,2_T_3_1,0.6
1_I_193_1,2_T_3_1,0.6
1_I_203_1,2_T_3_1,0.6
1_I_215_1,2_T_3_1,0.6
1_V_16_1,2_T_3_1,0.6
1_I_216_1,2_T_3_1,0.6
1_I_218_1,2_T_3_1,0.6
1_I_221_1,2_T_3_1,0.6
1_V_17_1,2_T_3_1,0.6
1_I_251_1,2_T_3_1,0.6
1_V_20_1,2_T_3_1,0.6
1_I_253_1,2_T_3_1,0.6
1_I_268_1,2_T_3_1,0.6
1_V_22_1,2_T_3_1,0.6
1_I_273_1,2_T_3_1,0.6
1_I_279_1,2_T_3_1,0.6
1_I_288_1,2_T_3_1,0.6
1_I_301_1,2_T_3_1,0.6
1_V_23_1,2_T_3_1,0.6
1_I_302_1,2_T_3_1,0.6
1_I_313_1,2_T_3_1,0.6
2_T_2_1,2_T_3_2,7.793568884
2_T_2_2,2_T_3_2,214.3231443
2_T_2_3,2_T_3_2,7.793568884
2_T_2_4,2_T_3_2,23.38070665
2_T_2_5,2_T_3_2,3.896784442
2_T_2_6,2_T_3_2,23.38070665
2_T_2_7,2_T_3_2,3.896784442
2_T_2_8,2_T_3_2,11.69035333
2_T_2_10,2_T_3_2,3.896784442
2_T_2_11,2_T_3_2,3.896784442
2_T_2_12,2_T_3_2,3.896784442
2_T_2_14,2_T_3_2,3.896784442
2_T_2_20,2_T_3_2,3.896784442
2_T_2_21,2_T_3_2,3.896784442
2_T_1_1,2_T_3_2,7.896440409
2_T_1_2,2_T_3_2,67.11974348
2_T_1_4,2_T_3_2,17.76699092
2_T_1_6,2_T_3_2,1.974110102
2_T_1_8,2_T_3_2,11.84466061
2_T_1_12,2_T_3_2,3.948220205
2_T_1_16,2_T_3_2,11.84466061
2_T_1_18,2_T_3_2,1.974110102
2_T_1_20,2_T_3_2,1.974110102
2_T_1_24,2_T_3_2,15.79288082
2_T_1_32,2_T_3_2,3.948220205
2_T_1_36,2_T_3_2,3.948220205
2_T_1_64,2_T_3_2,1.974110102
1_I_3_1,2_T_3_2,0.6
1_V_1_1,2_T_3_2,0.6
1_I_4_1,2_T_3_2,0.6
1_I_6_1,2_T_3_2,0.6
1_I_7_1,2_T_3_2,0.6
1_I_13_1,2_T_3_2,0.6
1_I_15_1,2_T_3_2,0.6
1_V_2_1,2_T_3_2,0.6
1_I_16_1,2_T_3_2,0.6
1_I_18_1,2_T_3_2,0.6
1_V_3_1,2_T_3_2,0.6
1_I_19_1,2_T_3_2,0.6
1_V_4_1,2_T_3_2,0.6
1_I_34_1,2_T_3_2,0.6
1_I_35_1,2_T_3_2,0.6
1_I_38_1,2_T_3_2,0.6
1_I_41_1,2_T_3_2,0.6
1_I_43_1,2_T_3_2,0.6
1_I_47_1,2_T_3_2,0.6
1_I_53_1,2_T_3_2,0.6
1_V_5_1,2_T_3_2,0.6
1_I_60_1,2_T_3_2,0.6
1_V_6_1,2_T_3_2,0.6
1_I_62_1,2_T_3_2,0.6
1_I_65_1,2_T_3_2,0.6
1_V_7_1,2_T_3_2,0.6
1_I_67_1,2_T_3_2,0.6
1_I_72_1,2_T_3_2,0.6
1_I_90_1,2_T_3_2,0.6
1_V_8_1,2_T_3_2,0.6
1_I_91_1,2_T_3_2,0.6
1_I_93_1,2_T_3_2,0.6
1_I_94_1,2_T_3_2,0.6
1_I_98_1,2_T_3_2,0.6
1_I_100_1,2_T_3_2,0.6
1_I_104_1,2_T_3_2,0.6
1_I_106_1,2_T_3_2,0.6
1_I_107_1,2_T_3_2,0.6
1_I_109_1,2_T_3_2,0.6
1_I_113_1,2_T_3_2,0.6
1_I_130_1,2_T_3_2,0.6
1_V_9_1,2_T_3_2,0.6
1_I_136_1,2_T_3_2,0.6
1_I_138_1,2_T_3_2,0.6
1_I_141_1,2_T_3_2,0.6
1_V_10_1,2_T_3_2,0.6
1_I_142_1,2_T_3_2,0.6
1_I_143_1,2_T_3_2,0.6
1_I_146_1,2_T_3_2,0.6
1_I_149_1,2_T_3_2,0.6
1_V_11_1,2_T_3_2,0.6
1_I_151_1,2_T_3_2,0.6
1_V_12_1,2_T_3_2,0.6
1_I_155_1,2_T_3_2,0.6
1_V_13_1,2_T_3_2,0.6
1_I_156_1,2_T_3_2,0.6
1_I_159_1,2_T_3_2,0.6
1_I_166_1,2_T_3_2,0.6
1_I_168_1,2_T_3_2,0.6
1_I_180_1,2_T_3_2,0.6
1_V_14_1,2_T_3_2,0.6
1_I_184_1,2_T_3_2,0.6
1_I_190_1,2_T_3_2,0.6
1_V_15_1,2_T_3_2,0.6
1_I_195_1,2_T_3_2,0.6
1_I_199_1,2_T_3_2,0.6
1_I_205_1,2_T_3_2,0.6
1_I_206_1,2_T_3_2,0.6
1_V_16_1,2_T_3_2,0.6
1_I_207_1,2_T_3_2,0.6
1_I_208_1,2_T_3_2,0.6
1_I_213_1,2_T_3_2,0.6
1_I_214_1,2_T_3_2,0.6
1_I_225_1,2_T_3_2,0.6
1_V_18_1,2_T_3_2,0.6
1_I_230_1,2_T_3_2,0.6
1_I_236_1,2_T_3_2,0.6
1_I_238_1,2_T_3_2,0.6
1_I_266_1,2_T_3_2,0.6
1_V_22_1,2_T_3_2,0.6
1_I_276_1,2_T_3_2,0.6
1_I_277_1,2_T_3_2,0.6
1_I_281_1,2_T_3_2,0.6
1_I_287_1,2_T_3_2,0.6
1_I_288_1,2_T_3_2,0.6
1_I_289_1,2_T_3_2,0.6
1_I_290_1,2_T_3_2,0.6
1_I_297_1,2_T_3_2,0.6
1_V_23_1,2_T_3_2,0.6
1_I_303_1,2_T_3_2,0.6
1_I_305_1,2_T_3_2,0.6
1_I_313_1,2_T_3_2,0.6
1_I_318_1,2_T_3_2,0.6
1_I_331_1,2_T_3_2,0.6
1_V_25_1,2_T_3_2,0.6
2_T_2_1,2_T_3_3,27.27749109
2_T_2_2,2_T_3_3,7.793568884
2_T_2_3,2_T_3_3,50.65819775
2_T_2_4,2_T_3_3,3.896784442
2_T_2_5,2_T_3_3,7.793568884
2_T_1_3,2_T_3_3,21.71521113
2_T_1_7,2_T_3_3,1.974110102
2_T_1_8,2_T_3_3,3.948220205
2_T_1_16,2_T_3_3,9.870550512
2_T_1_24,2_T_3_3,3.948220205
2_T_1_32,2_T_3_3,3.948220205
1_I_17_1,2_T_3_3,0.6
1_V_2_1,2_T_3_3,0.6
1_I_39_1,2_T_3_3,0.6
1_V_4_1,2_T_3_3,0.6
1_I_45_1,2_T_3_3,0.6
1_I_56_1,2_T_3_3,0.6
1_V_6_1,2_T_3_3,0.6
1_I_61_1,2_T_3_3,0.6
1_I_79_1,2_T_3_3,0.6
1_V_8_1,2_T_3_3,0.6
1_I_84_1,2_T_3_3,0.6
1_I_105_1,2_T_3_3,0.6
1_I_108_1,2_T_3_3,0.6
1_I_123_1,2_T_3_3,0.6
1_V_9_1,2_T_3_3,0.6
1_I_133_1,2_T_3_3,0.6
1_I_134_1,2_T_3_3,0.6
1_I_142_1,2_T_3_3,0.6
1_V_10_1,2_T_3_3,0.6
1_I_158_1,2_T_3_3,0.6
1_V_13_1,2_T_3_3,0.6
1_I_212_1,2_T_3_3,0.6
1_V_16_1,2_T_3_3,0.6
1_I_239_1,2_T_3_3,0.6
1_V_18_1,2_T_3_3,0.6
1_I_255_1,2_T_3_3,0.6
1_V_20_1,2_T_3_3,0.6
1_I_261_1,2_T_3_3,0.6
1_V_21_1,2_T_3_3,0.6
1_I_269_1,2_T_3_3,0.6
1_V_22_1,2_T_3_3,0.6
1_I_277_1,2_T_3_3,0.6
1_I_286_1,2_T_3_3,0.6
1_I_294_1,2_T_3_3,0.6
1_I_296_1,2_T_3_3,0.6
1_V_23_1,2_T_3_3,0.6
2_T_2_2,2_T_3_4,7.793568884
2_T_2_3,2_T_3_4,3.896784442
2_T_2_4,2_T_3_4,155.8713777
2_T_2_8,2_T_3_4,11.69035333
2_T_2_12,2_T_3_4,11.69035333
2_T_2_16,2_T_3_4,3.896784442
2_T_2_20,2_T_3_4,3.896784442
2_T_2_24,2_T_3_4,3.896784442
2_T_2_44,2_T_3_4,3.896784442
2_T_1_1,2_T_3_4,1.974110102
2_T_1_2,2_T_3_4,3.948220205
2_T_1_4,2_T_3_4,35.53398184
2_T_1_8,2_T_3_4,3.948220205
2_T_1_12,2_T_3_4,7.896440409
2_T_1_16,2_T_3_4,15.79288082
2_T_1_20,2_T_3_4,7.896440409
2_T_1_23,2_T_3_4,1.974110102
2_T_1_24,2_T_3_4,11.84466061
2_T_1_32,2_T_3_4,9.870550512
2_T_1_36,2_T_3_4,3.948220205
2_T_1_48,2_T_3_4,1.974110102
1_I_5_1,2_T_3_4,0.6
1_V_1_1,2_T_3_4,0.6
1_I_10_1,2_T_3_4,0.6
1_I_26_1,2_T_3_4,0.6
1_V_4_1,2_T_3_4,0.6
1_I_31_1,2_T_3_4,0.6
1_I_44_1,2_T_3_4,0.6
1_I_46_1,2_T_3_4,0.6
1_I_54_1,2_T_3_4,0.6
1_V_5_1,2_T_3_4,0.6
1_I_58_1,2_T_3_4,0.6
1_V_6_1,2_T_3_4,0.6
1_I_70_1,2_T_3_4,0.6
1_V_7_1,2_T_3_4,0.6
1_I_71_1,2_T_3_4,0.6
1_I_76_1,2_T_3_4,0.6
1_V_8_1,2_T_3_4,0.6
1_I_78_1,2_T_3_4,0.6
1_I_80_1,2_T_3_4,0.6
1_I_83_1,2_T_3_4,0.6
1_I_87_1,2_T_3_4,0.6
1_I_101_1,2_T_3_4,0.6
1_I_110_1,2_T_3_4,0.6
1_I_120_1,2_T_3_4,0.6
1_I_124_1,2_T_3_4,0.6
1_V_9_1,2_T_3_4,0.6
1_I_125_1,2_T_3_4,0.6
1_I_127_1,2_T_3_4,0.6
1_I_128_1,2_T_3_4,0.6
1_I_131_1,2_T_3_4,0.6
1_I_135_1,2_T_3_4,0.6
1_I_137_1,2_T_3_4,0.6
1_I_140_1,2_T_3_4,0.6
1_V_10_1,2_T_3_4,0.6
1_I_147_1,2_T_3_4,0.6
1_I_150_1,2_T_3_4,0.6
1_V_12_1,2_T_3_4,0.6
1_I_167_1,2_T_3_4,0.6
1_V_13_1,2_T_3_4,0.6
1_I_169_1,2_T_3_4,0.6
1_V_14_1,2_T_3_4,0.6
1_I_177_1,2_T_3_4,0.6
1_I_183_1,2_T_3_4,0.6
1_I_189_1,2_T_3_4,0.6
1_I_211_1,2_T_3_4,0.6
1_V_16_1,2_T_3_4,0.6
1_I_219_1,2_T_3_4,0.6
1_I_220_1,2_T_3_4,0.6
1_I_223_1,2_T_3_4,0.6
1_V_18_1,2_T_3_4,0.6
1_I_227_1,2_T_3_4,0.6
1_I_231_1,2_T_3_4,0.6
1_I_232_1,2_T_3_4,0.6
1_I_234_1,2_T_3_4,0.6
1_I_237_1,2_T_3_4,0.6
1_I_241_1,2_T_3_4,0.6
1_I_242_1,2_T_3_4,0.6
1_I_265_1,2_T_3_4,0.6
1_V_21_1,2_T_3_4,0.6
1_I_267_1,2_T_3_4,0.6
