pre,post,weight
1_I_234_1,1_T_2_2,0.6
1_I_238_1,1_T_2_2,0.6
1_I_251_1,1_T_2_2,0.6
1_V_20_1,1_T_2_2,0.6
1_I_253_1,1_T_2_2,0.6
1_I_254_1,1_T_2_2,0.6
1_I_261_1,1_T_2_2,0.6
1_V_21_1,1_T_2_2,0.6
1_I_276_1,1_T_2_2,0.6
1_V_22_1,1_T_2_2,0.6
1_I_281_1,1_T_2_2,0.6
1_I_285_1,1_T_2_2,0.6
1_I_302_1,1_T_2_2,0.6
1_V_23_1,1_T_2_2,0.6
1_I_303_1,1_T_2_2,0.6
1_I_304_1,1_T_2_2,0.6
1_I_309_1,1_T_2_2,0.6
1_I_313_1,1_T_2_2,0.6
1_I_316_1,1_T_2_2,0.6
1_I_318_1,1_T_2_2,0.6
1_I_324_1,1_T_2_2,0.6
1_V_25_1,1_T_2_2,0.6
1_I_331_1,1_T_2_2,0.6
1_T_1_1,1_T_2_3,5.366187619
1_T_1_3,1_T_2_3,21.46475047
1_T_1_4,1_T_2_3,10.73237524
1_T_1_8,1_T_2_3,5.366187619
1_T_1_12,1_T_2_3,5.366187619
1_T_1_16,1_T_2_3,5.366187619
1_T_1_24,1_T_2_3,5.366187619
1_T_1_36,1_T_2_3,5.366187619
1_I_23_1,1_T_2_3,0.6
1_V_4_1,1_T_2_3,0.6
1_I_33_1,1_T_2_3,0.6
1_I_45_1,1_T_2_3,0.6
1_I_46_1,1_T_2_3,0.6
1_I_60_1,1_T_2_3,0.6
1_V_6_1,1_T_2_3,0.6
1_I_79_1,1_T_2_3,0.6
1_V_8_1,1_T_2_3,0.6
1_I_115_1,1_T_2_3,0.6
1_I_157_1,1_T_2_3,0.6
1_V_13_1,1_T_2_3,0.6
1_I_181_1,1_T_2_3,0.6
1_V_14_1,1_T_2_3,0.6
1_I_193_1,1_T_2_3,0.6
1_V_15_1,1_T_2_3,0.6
1_I_284_1,1_T_2_3,0.6
1_V_22_1,1_T_2_3,0.6
1_I_294_1,1_T_2_3,0.6
1_T_1_1,1_T_2_4,5.366187619
1_T_1_4,1_T_2_4,75.12662666
1_T_1_6,1_T_2_4,10.73237524
1_T_1_7,1_T_2_4,5.366187619
1_T_1_8,1_T_2_4,48.29568857
1_T_1_12,1_T_2_4,96.59137714
1_T_1_16,1_T_2_4,21.46475047
1_T_1_20,1_T_2_4,37.56331333
1_T_1_24,1_T_2_4,5.366187619
1_T_1_28,1_T_2_4,10.73237524
1_T_1_32,1_T_2_4,5.366187619
1_T_1_36,1_T_2_4,5.366187619
1_T_1_44,1_T_2_4,5.366187619
1_T_1_52,1_T_2_4,10.73237524
1_I_1_1,1_T_2_4,0.6
1_V_1_1,1_T_2_4,0.6
1_I_7_1,1_T_2_4,0.6
1_I_14_1,1_T_2_4,0.6
1_I_21_1,1_T_2_4,0.6
1_V_4_1,1_T_2_4,0.6
1_I_31_1,1_T_2_4,0.6
1_I_51_1,1_T_2_4,0.6
1_V_5_1,1_T_2_4,0.6
1_I_53_1,1_T_2_4,0.6
1_I_54_1,1_T_2_4,0.6
1_I_55_1,1_T_2_4,0.6
1_V_6_1,1_T_2_4,0.6
1_I_61_1,1_T_2_4,0.6
1_I_62_1,1_T_2_4,0.6
1_I_76_1,1_T_2_4,0.6
1_V_8_1,1_T_2_4,0.6
1_I_81_1,1_T_2_4,0.6
1_I_82_1,1_T_2_4,0.6
1_I_88_1,1_T_2_4,0.6
1_I_94_1,1_T_2_4,0.6
1_I_101_1,1_T_2_4,0.6
1_I_105_1,1_T_2_4,0.6
1_I_122_1,1_T_2_4,0.6
1_V_9_1,1_T_2_4,0.6
1_I_125_1,1_T_2_4,0.6
1_I_128_1,1_T_2_4,0.6
1_I_129_1,1_T_2_4,0.6
1_I_130_1,1_T_2_4,0.6
1_I_132_1,1_T_2_4,0.6
1_I_152_1,1_T_2_4,0.6
1_V_12_1,1_T_2_4,0.6
1_I_160_1,1_T_2_4,0.6
1_V_13_1,1_T_2_4,0.6
1_I_166_1,1_T_2_4,0.6
1_I_167_1,1_T_2_4,0.6
1_I_183_1,1_T_2_4,0.6
1_V_14_1,1_T_2_4,0.6
1_I_184_1,1_T_2_4,0.6
1_I_187_1,1_T_2_4,0.6
1_I_188_1,1_T_2_4,0.6
1_I_197_1,1_T_2_4,0.6
1_V_15_1,1_T_2_4,0.6
1_I_200_1,1_T_2_4,0.6
1_I_207_1,1_T_2_4,0.6
1_V_16_1,1_T_2_4,0.6
1_I_216_1,1_T_2_4,0.6
1_I_219_1,1_T_2_4,0.6
1_I_226_1,1_T_2_4,0.6
1_V_18_1,1_T_2_4,0.6
1_I_232_1,1_T_2_4,0.6
1_I_235_1,1_T_2_4,0.6
1_I_236_1,1_T_2_4,0.6
1_I_241_1,1_T_2_4,0.6
1_I_242_1,1_T_2_4,0.6
1_I_250_1,1_T_2_4,0.6
1_V_19_1,1_T_2_4,0.6
1_I_262_1,1_T_2_4,0.6
1_V_21_1,1_T_2_4,0.6
1_I_267_1,1_T_2_4,0.6
1_V_22_1,1_T_2_4,0.6
1_I_272_1,1_T_2_4,0.6
1_I_279_1,1_T_2_4,0.6
1_I_280_1,1_T_2_4,0.6
1_I_289_1,1_T_2_4,0.6
1_I_293_1,1_T_2_4,0.6
1_I_297_1,1_T_2_4,0.6
1_V_23_1,1_T_2_4,0.6
1_I_298_1,1_T_2_4,0.6
1_I_307_1,1_T_2_4,0.6
1_I_310_1,1_T_2_4,0.6
1_I_314_1,1_T_2_4,0.6
1_I_317_1,1_T_2_4,0.6
1_I_320_1,1_T_2_4,0.6
1_V_25_1,1_T_2_4,0.6
1_I_321_1,1_T_2_4,0.6
1_I_323_1,1_T_2_4,0.6
1_I_325_1,1_T_2_4,0.6
1_I_326_1,1_T_2_4,0.6
1_I_329_1,1_T_2_4,0.6
1_T_1_1,1_T_2_6,5.366187619
1_T_1_2,1_T_2_6,5.366187619
1_T_1_8,1_T_2_6,16.09856286
1_T_1_16,1_T_2_6,21.46475047
1_T_1_23,1_T_2_6,5.366187619
1_T_1_24,1_T_2_6,37.56331333
1_T_1_48,1_T_2_6,5.366187619
1_T_1_64,1_T_2_6,5.366187619
1_I_34_1,1_T_2_6,0.6
1_V_4_1,1_T_2_6,0.6
1_I_39_1,1_T_2_6,0.6
1_I_71_1,1_T_2_6,0.6
1_V_7_1,1_T_2_6,0.6
1_I_92_1,1_T_2_6,0.6
1_V_8_1,1_T_2_6,0.6
1_I_103_1,1_T_2_6,0.6
1_I_114_1,1_T_2_6,0.6
1_I_131_1,1_T_2_6,0.6
1_V_9_1,1_T_2_6,0.6
1_I_146_1,1_T_2_6,0.6
1_V_10_1,1_T_2_6,0.6
1_I_171_1,1_T_2_6,0.6
1_V_14_1,1_T_2_6,0.6
1_I_172_1,1_T_2_6,0.6
1_I_175_1,1_T_2_6,0.6
1_I_190_1,1_T_2_6,0.6
1_V_15_1,1_T_2_6,0.6
1_I_203_1,1_T_2_6,0.6
1_I_269_1,1_T_2_6,0.6
1_V_22_1,1_T_2_6,0.6
1_I_282_1,1_T_2_6,0.6
1_I_287_1,1_T_2_6,0.6
1_I_299_1,1_T_2_6,0.6
1_V_23_1,1_T_2_6,0.6
1_I_301_1,1_T_2_6,0.6
1_T_1_1,1_T_2_7,5.366187619
1_T_1_8,1_T_2_7,5.366187619
1_T_1_24,1_T_2_7,5.366187619
1_I_97_1,1_T_2_7,0.6
1_V_8_1,1_T_2_7,0.6
1_I_135_1,1_T_2_7,0.6
1_V_9_1,1_T_2_7,0.6
1_I_190_1,1_T_2_7,0.6
1_V_15_1,1_T_2_7,0.6
1_T_1_4,1_T_2_8,16.09856286
1_T_1_8,1_T_2_8,59.02806381
1_T_1_16,1_T_2_8,96.59137714
1_T_1_20,1_T_2_8,5.366187619
1_T_1_24,1_T_2_8,32.19712571
1_T_1_32,1_T_2_8,5.366187619
1_T_1_36,1_T_2_8,5.366187619
1_T_1_40,1_T_2_8,5.366187619
1_T_1_48,1_T_2_8,21.46475047
1_T_1_56,1_T_2_8,5.366187619
1_I_6_1,1_T_2_8,0.6
1_V_1_1,1_T_2_8,0.6
1_I_26_1,1_T_2_8,0.6
1_V_4_1,1_T_2_8,0.6
1_I_40_1,1_T_2_8,0.6
1_I_43_1,1_T_2_8,0.6
1_I_52_1,1_T_2_8,0.6
1_V_5_1,1_T_2_8,0.6
1_I_58_1,1_T_2_8,0.6
1_V_6_1,1_T_2_8,0.6
1_I_59_1,1_T_2_8,0.6
1_I_63_1,1_T_2_8,0.6
1_I_65_1,1_T_2_8,0.6
1_V_7_1,1_T_2_8,0.6
1_I_84_1,1_T_2_8,0.6
1_V_8_1,1_T_2_8,0.6
1_I_90_1,1_T_2_8,0.6
1_I_95_1,1_T_2_8,0.6
1_I_102_1,1_T_2_8,0.6
1_I_106_1,1_T_2_8,0.6
1_I_113_1,1_T_2_8,0.6
1_I_119_1,1_T_2_8,0.6
1_I_123_1,1_T_2_8,0.6
1_V_9_1,1_T_2_8,0.6
1_I_150_1,1_T_2_8,0.6
1_V_12_1,1_T_2_8,0.6
1_I_154_1,1_T_2_8,0.6
1_V_13_1,1_T_2_8,0.6
1_I_161_1,1_T_2_8,0.6
1_I_162_1,1_T_2_8,0.6
1_I_164_1,1_T_2_8,0.6
1_I_165_1,1_T_2_8,0.6
1_I_182_1,1_T_2_8,0.6
1_V_14_1,1_T_2_8,0.6
1_I_206_1,1_T_2_8,0.6
1_V_16_1,1_T_2_8,0.6
1_I_210_1,1_T_2_8,0.6
1_I_212_1,1_T_2_8,0.6
1_I_222_1,1_T_2_8,0.6
1_V_18_1,1_T_2_8,0.6
1_I_231_1,1_T_2_8,0.6
1_I_237_1,1_T_2_8,0.6
1_I_240_1,1_T_2_8,0.6
1_I_243_1,1_T_2_8,0.6
1_V_19_1,1_T_2_8,0.6
1_I_244_1,1_T_2_8,0.6
1_I_245_1,1_T_2_8,0.6
1_I_247_1,1_T_2_8,0.6
1_I_249_1,1_T_2_8,0.6
1_I_260_1,1_T_2_8,0.6
1_V_20_1,1_T_2_8,0.6
1_I_271_1,1_T_2_8,0.6
1_V_22_1,1_T_2_8,0.6
1_I_277_1,1_T_2_8,0.6
1_I_278_1,1_T_2_8,0.6
1_I_283_1,1_T_2_8,0.6
1_I_291_1,1_T_2_8,0.6
1_I_295_1,1_T_2_8,0.6
1_V_23_1,1_T_2_8,0.6
1_I_296_1,1_T_2_8,0.6
1_I_305_1,1_T_2_8,0.6
1_I_306_1,1_T_2_8,0.6
1_I_308_1,1_T_2_8,0.6
1_I_312_1,1_T_2_8,0.6
1_I_322_1,1_T_2_8,0.6
1_V_25_1,1_T_2_8,0.6
1_I_328_1,1_T_2_8,0.6
1_T_1_1,1_T_2_10,5.366187619
1_T_1_2,1_T_2_10,5.366187619
1_T_1_36,1_T_2_10,5.366187619
1_I_19_1,1_T_2_10,0.6
1_V_4_1,1_T_2_10,0.6
1_I_57_1,1_T_2_10,0.6
1_V_6_1,1_T_2_10,0.6
1_T_1_1,1_T_2_11,5.366187619
1_T_1_2,1_T_2_11,5.366187619
1_I_57_1,1_T_2_11,0.6
1_V_6_1,1_T_2_11,0.6
1_T_1_12,1_T_2_12,16.09856286
1_T_1_16,1_T_2_12,16.09856286
1_T_1_24,1_T_2_12,5.366187619
1_T_1_32,1_T_2_12,5.366187619
1_T_1_45,1_T_2_12,5.366187619
1_T_1_48,1_T_2_12,10.73237524
1_T_1_64,1_T_2_12,5.366187619
1_I_5_1,1_T_2_12,0.6
1_V_1_1,1_T_2_12,0.6
1_I_8_1,1_T_2_12,0.6
1_I_24_1,1_T_2_12,0.6
1_V_4_1,1_T_2_12,0.6
1_I_91_1,1_T_2_12,0.6
1_V_8_1,1_T_2_12,0.6
1_I_109_1,1_T_2_12,0.6
1_I_110_1,1_T_2_12,0.6
1_I_111_1,1_T_2_12,0.6
1_I_191_1,1_T_2_12,0.6
1_V_15_1,1_T_2_12,0.6
1_I_211_1,1_T_2_12,0.6
1_V_16_1,1_T_2_12,0.6
1_I_220_1,1_T_2_12,0.6
1_I_257_1,1_T_2_12,0.6
1_V_20_1,1_T_2_12,0.6
1_I_258_1,1_T_2_12,0.6
1_T_1_24,1_T_2_15,5.366187619
1_I_87_1,1_T_2_15,0.6
1_V_8_1,1_T_2_15,0.6
1_T_1_8,1_T_2_16,16.09856286
1_T_1_12,1_T_2_16,5.366187619
1_T_1_16,1_T_2_16,10.73237524
1_T_1_64,1_T_2_16,5.366187619
1_I_50_1,1_T_2_16,0.6
1_V_5_1,1_T_2_16,0.6
1_I_108_1,1_T_2_16,0.6
1_V_8_1,1_T_2_16,0.6
1_I_116_1,1_T_2_16,0.6
1_I_144_1,1_T_2_16,0.6
1_V_10_1,1_T_2_16,0.6
1_I_208_1,1_T_2_16,0.6
1_V_16_1,1_T_2_16,0.6
1_I_292_1,1_T_2_16,0.6
1_V_22_1,1_T_2_16,0.6
1_I_300_1,1_T_2_16,0.6
1_V_23_1,1_T_2_16,0.6
1_T_1_16,1_T_2_18,5.366187619
1_I_147_1,1_T_2_18,0.6
1_V_10_1,1_T_2_18,0.6
1_T_1_64,1_T_2_20,5.366187619
1_I_263_1,1_T_2_20,0.6
1_V_21_1,1_T_2_20,0.6
1_T_1_16,1_T_2_24,5.366187619
1_I_246_1,1_T_2_24,0.6
1_V_19_1,1_T_2_24,0.6
1_T_1_4,1_T_2_28,5.366187619
1_T_1_64,1_T_2_28,5.366187619
1_I_48_1,1_T_2_28,0.6
1_V_5_1,1_T_2_28,0.6
1_I_85_1,1_T_2_28,0.6
1_V_8_1,1_T_2_28,0.6
1_T_2_1,1_T_3_1,144.1810244
1_T_2_2,1_T_3_1,23.38070665
1_T_2_3,1_T_3_1,27.27749109
1_T_2_4,1_T_3_1,11.69035333
1_T_2_6,1_T_3_1,11.69035333
1_T_2_7,1_T_3_1,11.69035333
1_T_2_8,1_T_3_1,3.896784442
1_T_2_12,1_T_3_1,3.896784442
1_T_1_1,1_T_3_1,21.71521113
1_T_1_2,1_T_3_1,11.84466061
1_T_1_3,1_T_3_1,1.974110102
1_T_1_4,1_T_3_1,9.870550512
1_T_1_6,1_T_3_1,7.896440409
1_T_1_7,1_T_3_1,1.974110102
1_T_1_8,1_T_3_1,9.870550512
1_T_1_10,1_T_3_1,1.974110102
1_T_1_12,1_T_3_1,7.896440409
1_T_1_14,1_T_3_1,1.974110102
1_T_1_15,1_T_3_1,1.974110102
1_T_1_16,1_T_3_1,9.870550512
1_T_1_18,1_T_3_1,1.974110102
1_T_1_20,1_T_3_1,3.948220205
1_T_1_24,1_T_3_1,3.948220205
1_T_1_28,1_T_3_1,3.948220205
1_T_1_36,1_T_3_1,1.974110102
1_T_1_37,1_T_3_1,1.974110102
1_T_1_45,1_T_3_1,1.974110102
1_I_12_1,1_T_3_1,0.6
1_V_1_1,1_T_3_1,0.6
1_I_18_1,1_T_3_1,0.6
1_V_3_1,1_T_3_1,0.6
1_I_23_1,1_T_3_1,0.6
1_V_4_1,1_T_3_1,0.6
1_I_25_1,1_T_3_1,0.6
1_I_30_1,1_T_3_1,0.6
1_I_33_1,1_T_3_1,0.6
1_I_45_1,1_T_3_1,0.6
1_I_46_1,1_T_3_1,0.6
1_I_47_1,1_T_3_1,0.6
1_I_56_1,1_T_3_1,0.6
1_V_6_1,1_T_3_1,0.6
1_I_62_1,1_T_3_1,0.6
1_I_69_1,1_T_3_1,0.6
1_V_7_1,1_T_3_1,0.6
1_I_70_1,1_T_3_1,0.6
1_I_72_1,1_T_3_1,0.6
1_I_74_1,1_T_3_1,0.6
1_V_8_1,1_T_3_1,0.6
1_I_75_1,1_T_3_1,0.6
1_I_77_1,1_T_3_1,0.6
1_I_96_1,1_T_3_1,0.6
1_I_97_1,1_T_3_1,0.6
1_I_99_1,1_T_3_1,0.6
1_I_105_1,1_T_3_1,0.6
1_I_112_1,1_T_3_1,0.6
1_I_121_1,1_T_3_1,0.6
1_I_124_1,1_T_3_1,0.6
1_V_9_1,1_T_3_1,0.6
1_I_133_1,1_T_3_1,0.6
1_I_135_1,1_T_3_1,0.6
1_I_157_1,1_T_3_1,0.6
1_V_13_1,1_T_3_1,0.6
1_I_163_1,1_T_3_1,0.6
1_I_168_1,1_T_3_1,0.6
1_I_169_1,1_T_3_1,0.6
1_V_14_1,1_T_3_1,0.6
1_I_170_1,1_T_3_1,0.6
1_I_180_1,1_T_3_1,0.6
1_I_181_1,1_T_3_1,0.6
1_I_186_1,1_T_3_1,0.6
1_I_189_1,1_T_3_1,0.6
1_I_190_1,1_T_3_1,0.6
1_V_15_1,1_T_3_1,0.6
1_I_191_1,1_T_3_1,0.6
1_I_193_1,1_T_3_1,0.6
1_I_194_1,1_T_3_1,0.6
1_I_198_1,1_T_3_1,0.6
1_I_203_1,1_T_3_1,0.6
1_I_204_1,1_T_3_1,0.6
1_I_213_1,1_T_3_1,0.6
1_V_16_1,1_T_3_1,0.6
1_I_218_1,1_T_3_1,0.6
1_I_221_1,1_T_3_1,0.6
1_V_17_1,1_T_3_1,0.6
1_I_227_1,1_T_3_1,0.6
1_V_18_1,1_T_3_1,0.6
1_I_232_1,1_T_3_1,0.6
1_I_253_1,1_T_3_1,0.6
1_V_20_1,1_T_3_1,0.6
1_I_255_1,1_T_3_1,0.6
1_I_264_1,1_T_3_1,0.6
1_V_21_1,1_T_3_1,0.6
1_I_268_1,1_T_3_1,0.6
1_V_22_1,1_T_3_1,0.6
1_I_270_1,1_T_3_1,0.6
1_I_277_1,1_T_3_1,0.6
1_I_301_1,1_T_3_1,0.6
1_V_23_1,1_T_3_1,0.6
1_I_309_1,1_T_3_1,0.6
1_I_315_1,1_T_3_1,0.6
1_I_319_1,1_T_3_1,0.6
1_V_24_1,1_T_3_1,0.6
1_I_327_1,1_T_3_1,0.6
1_V_25_1,1_T_3_1,0.6
1_T_2_1,1_T_3_2,15.58713777
1_T_2_2,1_T_3_2,253.2909887
1_T_2_4,1_T_3_2,27.27749109
1_T_2_6,1_T_3_2,54.55498219
1_T_2_7,1_T_3_2,3.896784442
1_T_2_8,1_T_3_2,15.58713777
1_T_2_10,1_T_3_2,3.896784442
1_T_2_15,1_T_3_2,3.896784442
1_T_2_16,1_T_3_2,7.793568884
1_T_2_18,1_T_3_2,3.896784442
1_T_1_1,1_T_3_2,1.974110102
1_T_1_2,1_T_3_2,51.32686266
1_T_1_4,1_T_3_2,11.84466061
1_T_1_6,1_T_3_2,3.948220205
1_T_1_8,1_T_3_2,21.71521113
1_T_1_10,1_T_3_2,1.974110102
1_T_1_12,1_T_3_2,21.71521113
1_T_1_14,1_T_3_2,1.974110102
1_T_1_16,1_T_3_2,13.81877072
1_T_1_18,1_T_3_2,3.948220205
1_T_1_20,1_T_3_2,5.922330307
1_T_1_23,1_T_3_2,1.974110102
1_T_1_24,1_T_3_2,19.74110102
1_T_1_28,1_T_3_2,5.922330307
1_T_1_31,1_T_3_2,1.974110102
1_T_1_32,1_T_3_2,3.948220205
1_T_1_35,1_T_3_2,1.974110102
1_T_1_36,1_T_3_2,1.974110102
1_T_1_48,1_T_3_2,3.948220205
1_T_1_64,1_T_3_2,1.974110102
1_I_3_1,1_T_3_2,0.6
1_V_1_1,1_T_3_2,0.6
1_I_4_1,1_T_3_2,0.6
1_I_10_1,1_T_3_2,0.6
1_I_13_1,1_T_3_2,0.6
1_I_15_1,1_T_3_2,0.6
1_V_2_1,1_T_3_2,0.6
1_I_16_1,1_T_3_2,0.6
1_I_17_1,1_T_3_2,0.6
1_I_18_1,1_T_3_2,0.6
1_V_3_1,1_T_3_2,0.6
1_I_19_1,1_T_3_2,0.6
1_V_4_1,1_T_3_2,0.6
1_I_29_1,1_T_3_2,0.6
1_I_32_1,1_T_3_2,0.6
1_I_34_1,1_T_3_2,0.6
1_I_35_1,1_T_3_2,0.6
1_I_37_1,1_T_3_2,0.6
1_I_38_1,1_T_3_2,0.6
1_I_39_1,1_T_3_2,0.6
1_I_41_1,1_T_3_2,0.6
1_I_44_1,1_T_3_2,0.6
1_I_53_1,1_T_3_2,0.6
1_V_5_1,1_T_3_2,0.6
1_I_62_1,1_T_3_2,0.6
1_V_6_1,1_T_3_2,0.6
1_I_66_1,1_T_3_2,0.6
1_V_7_1,1_T_3_2,0.6
1_I_67_1,1_T_3_2,0.6
1_I_68_1,1_T_3_2,0.6
1_I_71_1,1_T_3_2,0.6
1_I_73_1,1_T_3_2,0.6
1_I_83_1,1_T_3_2,0.6
1_V_8_1,1_T_3_2,0.6
1_I_87_1,1_T_3_2,0.6
1_I_89_1,1_T_3_2,0.6
1_I_92_1,1_T_3_2,0.6
1_I_93_1,1_T_3_2,0.6
1_I_98_1,1_T_3_2,0.6
1_I_103_1,1_T_3_2,0.6
1_I_104_1,1_T_3_2,0.6
1_I_105_1,1_T_3_2,0.6
1_I_106_1,1_T_3_2,0.6
1_I_116_1,1_T_3_2,0.6
1_I_117_1,1_T_3_2,0.6
1_I_118_1,1_T_3_2,0.6
1_I_120_1,1_T_3_2,0.6
1_I_127_1,1_T_3_2,0.6
1_V_9_1,1_T_3_2,0.6
1_I_130_1,1_T_3_2,0.6
1_I_131_1,1_T_3_2,0.6
1_I_136_1,1_T_3_2,0.6
1_I_137_1,1_T_3_2,0.6
1_I_138_1,1_T_3_2,0.6
1_I_139_1,1_T_3_2,0.6
1_V_10_1,1_T_3_2,0.6
1_I_140_1,1_T_3_2,0.6
1_I_142_1,1_T_3_2,0.6
1_I_143_1,1_T_3_2,0.6
1_I_146_1,1_T_3_2,0.6
1_I_147_1,1_T_3_2,0.6
1_I_149_1,1_T_3_2,0.6
1_V_11_1,1_T_3_2,0.6
1_I_151_1,1_T_3_2,0.6
1_V_12_1,1_T_3_2,0.6
1_I_153_1,1_T_3_2,0.6
1_V_13_1,1_T_3_2,0.6
1_I_155_1,1_T_3_2,0.6
1_I_156_1,1_T_3_2,0.6
1_I_159_1,1_T_3_2,0.6
1_I_165_1,1_T_3_2,0.6
1_I_171_1,1_T_3_2,0.6
1_V_14_1,1_T_3_2,0.6
1_I_172_1,1_T_3_2,0.6
1_I_173_1,1_T_3_2,0.6
1_I_175_1,1_T_3_2,0.6
1_I_177_1,1_T_3_2,0.6
1_I_187_1,1_T_3_2,0.6
1_I_190_1,1_T_3_2,0.6
1_V_15_1,1_T_3_2,0.6
1_I_194_1,1_T_3_2,0.6
1_I_195_1,1_T_3_2,0.6
1_I_205_1,1_T_3_2,0.6
1_I_208_1,1_T_3_2,0.6
1_V_16_1,1_T_3_2,0.6
1_I_209_1,1_T_3_2,0.6
1_I_214_1,1_T_3_2,0.6
1_I_215_1,1_T_3_2,0.6
1_I_217_1,1_T_3_2,0.6
1_I_222_1,1_T_3_2,0.6
1_V_18_1,1_T_3_2,0.6
1_I_230_1,1_T_3_2,0.6
1_I_233_1,1_T_3_2,0.6
1_I_234_1,1_T_3_2,0.6
1_I_236_1,1_T_3_2,0.6
1_I_238_1,1_T_3_2,0.6
1_I_254_1,1_T_3_2,0.6
1_V_20_1,1_T_3_2,0.6
1_I_261_1,1_T_3_2,0.6
1_V_21_1,1_T_3_2,0.6
1_I_269_1,1_T_3_2,0.6
1_V_22_1,1_T_3_2,0.6
1_I_273_1,1_T_3_2,0.6
1_I_276_1,1_T_3_2,0.6
1_I_277_1,1_T_3_2,0.6
1_I_281_1,1_T_3_2,0.6
1_I_282_1,1_T_3_2,0.6
1_I_285_1,1_T_3_2,0.6
1_I_288_1,1_T_3_2,0.6
1_I_289_1,1_T_3_2,0.6
1_I_299_1,1_T_3_2,0.6
1_V_23_1,1_T_3_2,0.6
1_I_302_1,1_T_3_2,0.6
1_I_304_1,1_T_3_2,0.6
1_I_313_1,1_T_3_2,0.6
1_I_316_1,1_T_3_2,0.6
1_I_318_1,1_T_3_2,0.6
1_I_324_1,1_T_3_2,0.6
1_V_25_1,1_T_3_2,0.6
1_T_2_1,1_T_3_3,27.27749109
1_T_2_2,1_T_3_3,3.896784442
1_T_2_3,1_T_3_3,11.69035333
1_T_2_8,1_T_3_3,7.793568884
1_T_1_2,1_T_3_3,3.948220205
1_T_1_3,1_T_3_3,7.896440409
1_T_1_6,1_T_3_3,1.974110102
1_T_1_7,1_T_3_3,1.974110102
1_T_1_8,1_T_3_3,1.974110102
1_T_1_12,1_T_3_3,1.974110102
1_T_1_16,1_T_3_3,3.948220205
1_T_1_23,1_T_3_3,1.974110102
1_I_11_1,1_T_3_3,0.6
1_V_1_1,1_T_3_3,0.6
1_I_49_1,1_T_3_3,0.6
1_V_5_1,1_T_3_3,0.6
1_I_79_1,1_T_3_3,0.6
1_V_8_1,1_T_3_3,0.6
1_I_84_1,1_T_3_3,0.6
1_I_134_1,1_T_3_3,0.6
1_V_9_1,1_T_3_3,0.6
1_I_145_1,1_T_3_3,0.6
1_V_10_1,1_T_3_3,0.6
1_I_223_1,1_T_3_3,0.6
1_V_18_1,1_T_3_3,0.6
1_I_239_1,1_T_3_3,0.6
1_I_283_1,1_T_3_3,0.6
1_V_22_1,1_T_3_3,0.6
1_I_284_1,1_T_3_3,0.6
1_I_286_1,1_T_3_3,0.6
1_I_294_1,1_T_3_3,0.6
1_I_311_1,1_T_3_3,0.6
1_V_23_1,1_T_3_3,0.6
1_T_2_1,1_T_3_4,11.69035333
1_T_2_2,1_T_3_4,15.58713777
1_T_2_4,1_T_3_4,109.1099644
1_T_2_8,1_T_3_4,19.48392221
1_T_2_12,1_T_3_4,19.48392221
1_T_2_20,1_T_3_4,3.896784442
1_T_2_24,1_T_3_4,3.896784442
1_T_2_28,1_T_3_4,3.896784442
1_T_1_2,1_T_3_4,3.948220205
1_T_1_4,1_T_3_4,9.870550512
1_T_1_6,1_T_3_4,3.948220205
1_T_1_8,1_T_3_4,13.81877072
1_T_1_12,1_T_3_4,9.870550512
1_T_1_15,1_T_3_4,3.948220205
1_T_1_16,1_T_3_4,15.79288082
1_T_1_20,1_T_3_4,5.922330307
1_T_1_24,1_T_3_4,5.922330307
1_T_1_28,1_T_3_4,3.948220205
1_T_1_32,1_T_3_4,3.948220205
1_T_1_40,1_T_3_4,1.974110102
1_T_1_48,1_T_3_4,1.974110102
1_T_1_52,1_T_3_4,3.948220205
1_T_1_64,1_T_3_4,5.922330307
1_I_5_1,1_T_3_4,0.6
1_V_1_1,1_T_3_4,0.6
1_I_6_1,1_T_3_4,0.6
1_I_31_1,1_T_3_4,0.6
1_V_4_1,1_T_3_4,0.6
1_I_51_1,1_T_3_4,0.6
1_V_5_1,1_T_3_4,0.6
1_I_54_1,1_T_3_4,0.6
1_I_55_1,1_T_3_4,0.6
1_V_6_1,1_T_3_4,0.6
1_I_76_1,1_T_3_4,0.6
1_V_8_1,1_T_3_4,0.6
1_I_82_1,1_T_3_4,0.6
1_I_85_1,1_T_3_4,0.6
1_I_90_1,1_T_3_4,0.6
1_I_91_1,1_T_3_4,0.6
1_I_101_1,1_T_3_4,0.6
1_I_109_1,1_T_3_4,0.6
1_I_110_1,1_T_3_4,0.6
1_I_111_1,1_T_3_4,0.6
1_I_122_1,1_T_3_4,0.6
1_V_9_1,1_T_3_4,0.6
1_I_125_1,1_T_3_4,0.6
1_I_128_1,1_T_3_4,0.6
1_I_145_1,1_T_3_4,0.6
1_V_10_1,1_T_3_4,0.6
1_I_152_1,1_T_3_4,0.6
1_V_12_1,1_T_3_4,0.6
1_I_158_1,1_T_3_4,0.6
1_V_13_1,1_T_3_4,0.6
1_I_160_1,1_T_3_4,0.6
1_I_167_1,1_T_3_4,0.6
1_I_176_1,1_T_3_4,0.6
1_V_14_1,1_T_3_4,0.6
1_I_184_1,1_T_3_4,0.6
1_I_199_1,1_T_3_4,0.6
1_V_15_1,1_T_3_4,0.6
1_I_200_1,1_T_3_4,0.6
